Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-13,Serie A,Away,Milan,2,4,L
2022-08-20,Serie A,Home,Salernitana,0,0,D
2022-08-26,Serie A,Away,Monza,2,1,W
2022-08-31,Serie A,Home,Fiorentina,1,0,W
2022-09-04,Serie A,Home,Roma,4,0,W
2022-09-11,Serie A,Away,Sassuolo,3,1,W
2022-09-18,Serie A,Home,Inter,3,1,W
2022-10-03,Serie A,Away,Hellas Verona,2,1,W
2022-10-09,Serie A,Home,Atalanta,2,2,D
2022-10-16,Serie A,Away,Lazio,0,0,D
2022-10-23,Serie A,Home,Torino,1,2,L
2022-10-30,Serie A,Away,Cremonese,0,0,D
2022-11-04,Serie A,Home,Lecce,1,1,D
2022-11-08,Serie A,Away,Spezia,1,1,D
2022-11-12,Serie A,Away,Napoli,2,3,L
2023-01-04,Serie A,Home,Empoli,1,1,D
2023-01-07,Serie A,Away,Juventus,0,1,L
2023-01-15,Serie A,Home,Bologna,1,2,L
2023-01-22,Serie A,Away,Sampdoria,1,0,W
2023-01-30,Serie A,Home,Hellas Verona,1,1,D
2023-02-05,Serie A,Away,Torino,0,1,L
2023-02-12,Serie A,Home,Sassuolo,2,2,D
2023-02-18,Serie A,Away,Inter,1,3,L
2023-02-26,Serie A,Home,Spezia,2,2,D
2023-03-04,Serie A,Away,Atalanta,0,0,D
2023-03-11,Serie A,Away,Empoli,1,0,W
2023-03-18,Serie A,Home,Milan,3,1,W
2023-04-02,Serie A,Away,Bologna,0,3,L
2023-04-08,Serie A,Home,Monza,2,2,D
2023-04-16,Serie A,Away,Roma,0,3,L
2023-04-23,Serie A,Home,Cremonese,3,0,W
2023-04-28,Serie A,Away,Lecce,0,1,L
2023-05-04,Serie A,Home,Napoli,1,1,D
2023-05-08,Serie A,Home,Sampdoria,2,0,W
2023-05-14,Serie A,Away,Fiorentina,0,2,L
2023-05-21,Serie A,Home,Lazio,0,1,L
2023-05-27,Serie A,Away,Salernitana,2,3,L
2023-06-04,Serie A,Home,Juventus,0,1,L
