Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Serie A,Away,Genoa,4,1,W
2023-08-27,Serie A,Home,Lecce,2,2,D
2023-09-03,Serie A,Away,Inter,0,4,L
2023-09-17,Serie A,Home,Atalanta,3,2,W
2023-09-24,Serie A,Away,Udinese,2,0,W
2023-09-28,Serie A,Away,Frosinone,1,1,D
2023-10-02,Serie A,Home,Cagliari,3,0,W
2023-10-08,Serie A,Away,Napoli,3,1,W
2023-10-23,Serie A,Home,Empoli,0,2,L
2023-10-30,Serie A,Away,Lazio,0,1,L
2023-11-05,Serie A,Home,Juventus,0,1,L
2023-11-12,Serie A,Home,Bologna,2,1,W
2023-11-25,Serie A,Away,Milan,0,1,L
2023-12-03,Serie A,Home,Salernitana,3,0,W
2023-12-10,Serie A,Away,Roma,1,1,D
2023-12-17,Serie A,Home,Hellas Verona,1,0,W
2023-12-22,Serie A,Away,Monza,1,0,W
2023-12-29,Serie A,Home,Torino,1,0,W
2024-01-06,Serie A,Away,Sassuolo,0,1,L
2024-01-14,Serie A,Home,Udinese,2,2,D
2024-01-28,Serie A,Home,Inter,0,1,L
2024-02-02,Serie A,Away,Lecce,2,3,L
2024-02-11,Serie A,Home,Frosinone,5,1,W
2024-02-14,Serie A,Away,Bologna,0,2,L
2024-02-18,Serie A,Away,Empoli,1,1,D
2024-02-26,Serie A,Home,Lazio,2,1,W
2024-03-02,Serie A,Away,Torino,0,0,D
2024-03-10,Serie A,Home,Roma,2,2,D
2024-03-30,Serie A,Home,Milan,1,2,L
2024-04-07,Serie A,Away,Juventus,0,1,L
2024-04-15,Serie A,Home,Genoa,1,1,D
2024-04-21,Serie A,Away,Salernitana,2,0,W
2024-04-28,Serie A,Home,Sassuolo,5,1,W
2024-05-05,Serie A,Away,Hellas Verona,1,2,L
2024-05-13,Serie A,Home,Monza,2,1,W
2024-05-17,Serie A,Home,Napoli,2,2,D
2024-05-23,Serie A,Away,Cagliari,3,2,W
2024-06-02,Serie A,Away,Atalanta,3,2,W
