Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-15,Serie A,Away,Juventus,0,3,L
2022-08-20,Serie A,Home,Lecce,1,0,W
2022-08-27,Serie A,Away,Spezia,2,2,D
2022-08-30,Serie A,Home,Milan,0,0,D
2022-09-04,Serie A,Away,Cremonese,0,0,D
2022-09-11,Serie A,Home,Udinese,1,3,L
2022-09-17,Serie A,Away,Torino,1,0,W
2022-10-02,Serie A,Home,Salernitana,5,0,W
2022-10-08,Serie A,Home,Inter,1,2,L
2022-10-15,Serie A,Away,Atalanta,1,2,L
2022-10-24,Serie A,Home,Hellas Verona,2,1,W
2022-10-29,Serie A,Away,Napoli,0,4,L
2022-11-05,Serie A,Away,Empoli,0,1,L
2022-11-09,Serie A,Home,Roma,1,1,D
2022-11-12,Serie A,Away,Bologna,0,3,L
2023-01-04,Serie A,Home,Sampdoria,1,2,L
2023-01-07,Serie A,Away,Fiorentina,1,2,L
2023-01-15,Serie A,Home,Lazio,0,2,L
2023-01-22,Serie A,Away,Monza,1,1,D
2023-01-29,Serie A,Away,Milan,5,2,W
2023-02-04,Serie A,Home,Atalanta,1,0,W
2023-02-12,Serie A,Away,Udinese,2,2,D
2023-02-17,Serie A,Home,Napoli,0,2,L
2023-02-25,Serie A,Away,Lecce,1,0,W
2023-03-06,Serie A,Home,Cremonese,3,2,W
2023-03-12,Serie A,Away,Roma,4,3,W
2023-03-17,Serie A,Home,Spezia,1,0,W
2023-04-03,Serie A,Home,Torino,1,1,D
2023-04-08,Serie A,Away,Hellas Verona,1,2,L
2023-04-16,Serie A,Home,Juventus,1,0,W
2023-04-22,Serie A,Away,Salernitana,0,3,L
2023-04-30,Serie A,Home,Empoli,2,1,W
2023-05-03,Serie A,Away,Lazio,0,2,L
2023-05-08,Serie A,Home,Bologna,1,1,D
2023-05-13,Serie A,Away,Inter,2,4,L
2023-05-19,Serie A,Home,Monza,1,2,L
2023-05-26,Serie A,Away,Sampdoria,2,2,D
2023-06-02,Serie A,Home,Fiorentina,1,3,L
