Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-20,Serie A,Away,Juventus,0,3,L
2020-09-26,Serie A,Home,Benevento,2,3,L
2020-10-02,Serie A,Away,Fiorentina,2,1,W
2020-10-17,Serie A,Home,Lazio,3,0,W
2020-10-24,Serie A,Away,Atalanta,3,1,W
2020-11-01,Serie A,Home,Genoa,1,1,D
2020-11-07,Serie A,Away,Cagliari,0,2,L
2020-11-22,Serie A,Home,Bologna,1,2,L
2020-11-30,Serie A,Away,Torino,2,2,D
2020-12-06,Serie A,Home,Milan,1,2,L
2020-12-13,Serie A,Away,Napoli,1,2,L
2020-12-16,Serie A,Away,Hellas Verona,2,1,W
2020-12-19,Serie A,Home,Crotone,3,1,W
2020-12-23,Serie A,Home,Sassuolo,2,3,L
2021-01-03,Serie A,Away,Roma,0,1,L
2021-01-06,Serie A,Home,Inter,2,1,W
2021-01-11,Serie A,Away,Spezia,1,2,L
2021-01-16,Serie A,Home,Udinese,2,1,W
2021-01-24,Serie A,Away,Parma,2,0,W
2021-01-30,Serie A,Home,Juventus,0,2,L
2021-02-07,Serie A,Away,Benevento,1,1,D
2021-02-14,Serie A,Home,Fiorentina,2,1,W
2021-02-20,Serie A,Away,Lazio,0,1,L
2021-02-28,Serie A,Home,Atalanta,0,2,L
2021-03-03,Serie A,Away,Genoa,1,1,D
2021-03-07,Serie A,Home,Cagliari,2,2,D
2021-03-14,Serie A,Away,Bologna,1,3,L
2021-03-21,Serie A,Home,Torino,1,0,W
2021-04-03,Serie A,Away,Milan,1,1,D
2021-04-11,Serie A,Home,Napoli,0,2,L
2021-04-17,Serie A,Home,Hellas Verona,3,1,W
2021-04-21,Serie A,Away,Crotone,1,0,W
2021-04-24,Serie A,Away,Sassuolo,0,1,L
2021-05-02,Serie A,Home,Roma,2,0,W
2021-05-08,Serie A,Away,Inter,1,5,L
2021-05-12,Serie A,Home,Spezia,2,2,D
2021-05-16,Serie A,Away,Udinese,1,0,W
2021-05-22,Serie A,Home,Parma,3,0,W
