Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-20,Serie A,Home,Crotone,4,1,W
2020-09-27,Serie A,Away,Napoli,0,6,L
2020-10-19,Serie A,Away,Hellas Verona,0,0,D
2020-10-24,Serie A,Home,Inter,0,2,L
2020-11-01,Serie A,Away,Sampdoria,1,1,D
2020-11-04,Serie A,Home,Torino,1,2,L
2020-11-08,Serie A,Home,Roma,1,3,L
2020-11-22,Serie A,Away,Udinese,0,1,L
2020-11-30,Serie A,Home,Parma,1,2,L
2020-12-07,Serie A,Away,Fiorentina,1,1,D
2020-12-13,Serie A,Home,Juventus,1,3,L
2020-12-16,Serie A,Home,Milan,2,2,D
2020-12-20,Serie A,Away,Benevento,0,2,L
2020-12-23,Serie A,Away,Spezia,2,1,W
2021-01-03,Serie A,Home,Lazio,1,1,D
2021-01-06,Serie A,Away,Sassuolo,1,2,L
2021-01-09,Serie A,Home,Bologna,2,0,W
2021-01-17,Serie A,Away,Atalanta,0,0,D
2021-01-24,Serie A,Home,Cagliari,1,0,W
2021-01-31,Serie A,Away,Crotone,3,0,W
2021-02-06,Serie A,Home,Napoli,2,1,W
2021-02-13,Serie A,Away,Torino,0,0,D
2021-02-20,Serie A,Home,Hellas Verona,2,2,D
2021-02-28,Serie A,Away,Inter,0,3,L
2021-03-03,Serie A,Home,Sampdoria,1,1,D
2021-03-07,Serie A,Away,Roma,0,1,L
2021-03-13,Serie A,Home,Udinese,1,1,D
2021-03-19,Serie A,Away,Parma,2,1,W
2021-04-03,Serie A,Home,Fiorentina,1,1,D
2021-04-11,Serie A,Away,Juventus,1,3,L
2021-04-18,Serie A,Away,Milan,1,2,L
2021-04-21,Serie A,Home,Benevento,2,2,D
2021-04-24,Serie A,Home,Spezia,2,0,W
2021-05-02,Serie A,Away,Lazio,3,4,L
2021-05-09,Serie A,Home,Sassuolo,1,2,L
2021-05-12,Serie A,Away,Bologna,2,0,W
2021-05-15,Serie A,Home,Atalanta,3,4,L
2021-05-22,Serie A,Away,Cagliari,1,0,W
