Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-19,Serie A,Home,Como,3,0,W
2024-08-26,Serie A,Away,Hellas Verona,3,0,W
2024-09-01,Serie A,Home,Roma,0,0,D
2024-09-14,Serie A,Away,Empoli,0,0,D
2024-09-21,Serie A,Home,Napoli,0,0,D
2024-09-28,Serie A,Away,Genoa,3,0,W
2024-10-06,Serie A,Home,Cagliari,1,1,D
2024-10-19,Serie A,Home,Lazio,1,0,W
2024-10-27,Serie A,Away,Inter,4,4,D
2024-10-30,Serie A,Home,Parma,2,2,D
2024-11-02,Serie A,Away,Udinese,2,0,W
2024-11-09,Serie A,Home,Torino,2,0,W
2024-11-23,Serie A,Away,Milan,0,0,D
2024-12-01,Serie A,Away,Lecce,1,1,D
2024-12-07,Serie A,Home,Bologna,2,2,D
2024-12-14,Serie A,Home,Venezia,2,2,D
2024-12-22,Serie A,Away,Monza,2,1,W
2024-12-29,Serie A,Home,Fiorentina,2,2,D
2025-01-11,Serie A,Away,Torino,1,1,D
2025-01-14,Serie A,Away,Atalanta,1,1,D
2025-01-18,Serie A,Home,Milan,2,0,W
2025-01-25,Serie A,Away,Napoli,1,2,L
2025-02-02,Serie A,Home,Empoli,4,1,W
2025-02-07,Serie A,Away,Como,2,1,W
2025-02-16,Serie A,Home,Inter,1,0,W
2025-02-23,Serie A,Away,Cagliari,1,0,W
2025-03-03,Serie A,Home,Hellas Verona,2,0,W
2025-03-09,Serie A,Home,Atalanta,0,4,L
2025-03-16,Serie A,Away,Fiorentina,0,3,L
2025-03-29,Serie A,Home,Genoa,1,0,W
2025-04-06,Serie A,Away,Roma,1,1,D
2025-04-12,Serie A,Home,Lecce,2,1,W
2025-04-23,Serie A,Away,Parma,0,1,L
2025-04-27,Serie A,Home,Monza,2,0,W
2025-05-04,Serie A,Away,Bologna,1,1,D
2025-05-10,Serie A,Away,Lazio,1,1,D
2025-05-18,Serie A,Home,Udinese,2,0,W
2025-05-25,Serie A,Away,Venezia,3,2,W
