Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Serie A,Home,Monza,0,0,D
2024-08-25,Serie A,Away,Roma,2,1,W
2024-08-31,Serie A,Away,Bologna,1,1,D
2024-09-14,Serie A,Home,Juventus,0,0,D
2024-09-20,Serie A,Away,Cagliari,2,0,W
2024-09-29,Serie A,Home,Fiorentina,0,0,D
2024-10-06,Serie A,Away,Lazio,1,2,L
2024-10-20,Serie A,Home,Napoli,0,1,L
2024-10-27,Serie A,Away,Parma,1,1,D
2024-10-30,Serie A,Home,Inter,0,3,L
2024-11-04,Serie A,Home,Como,1,0,W
2024-11-08,Serie A,Away,Lecce,1,1,D
2024-11-25,Serie A,Home,Udinese,1,1,D
2024-11-30,Serie A,Away,Milan,0,3,L
2024-12-08,Serie A,Away,Hellas Verona,4,1,W
2024-12-13,Serie A,Home,Torino,0,1,L
2024-12-22,Serie A,Away,Atalanta,2,3,L
2024-12-28,Serie A,Home,Genoa,1,2,L
2025-01-04,Serie A,Away,Venezia,1,1,D
2025-01-11,Serie A,Home,Lecce,1,3,L
2025-01-19,Serie A,Away,Inter,1,3,L
2025-01-25,Serie A,Home,Bologna,1,1,D
2025-02-02,Serie A,Away,Juventus,1,4,L
2025-02-08,Serie A,Home,Milan,0,2,L
2025-02-16,Serie A,Away,Udinese,0,3,L
2025-02-23,Serie A,Home,Atalanta,0,5,L
2025-03-02,Serie A,Away,Genoa,1,1,D
2025-03-09,Serie A,Home,Roma,0,1,L
2025-03-15,Serie A,Away,Torino,0,1,L
2025-03-29,Serie A,Away,Como,1,1,D
2025-04-06,Serie A,Home,Cagliari,0,0,D
2025-04-14,Serie A,Away,Napoli,0,3,L
2025-04-20,Serie A,Home,Venezia,2,2,D
2025-04-27,Serie A,Away,Fiorentina,1,2,L
2025-05-04,Serie A,Home,Lazio,0,1,L
2025-05-10,Serie A,Home,Parma,2,1,W
2025-05-18,Serie A,Away,Monza,3,1,W
2025-05-25,Serie A,Home,Hellas Verona,1,2,L
