Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-14,Serie A,Away,Spezia,0,1,L
2022-08-21,Serie A,Home,Fiorentina,0,0,D
2022-08-28,Serie A,Away,Lecce,1,1,D
2022-08-31,Serie A,Home,Hellas Verona,1,1,D
2022-09-05,Serie A,Away,Salernitana,2,2,D
2022-09-12,Serie A,Home,Roma,1,2,L
2022-09-17,Serie A,Away,Bologna,1,0,W
2022-10-01,Serie A,Home,Milan,1,3,L
2022-10-09,Serie A,Away,Torino,1,1,D
2022-10-15,Serie A,Home,Monza,1,0,W
2022-10-21,Serie A,Away,Juventus,0,4,L
2022-10-30,Serie A,Home,Atalanta,0,2,L
2022-11-05,Serie A,Home,Sassuolo,1,0,W
2022-11-08,Serie A,Away,Napoli,0,2,L
2022-11-11,Serie A,Home,Cremonese,2,0,W
2023-01-04,Serie A,Away,Udinese,1,1,D
2023-01-08,Serie A,Away,Lazio,2,2,D
2023-01-16,Serie A,Home,Sampdoria,1,0,W
2023-01-23,Serie A,Away,Inter,1,0,W
2023-01-28,Serie A,Home,Torino,2,2,D
2023-02-04,Serie A,Away,Roma,0,2,L
2023-02-11,Serie A,Home,Spezia,2,2,D
2023-02-19,Serie A,Away,Fiorentina,1,1,D
2023-02-25,Serie A,Home,Napoli,0,2,L
2023-03-04,Serie A,Away,Monza,1,2,L
2023-03-11,Serie A,Home,Udinese,0,1,L
2023-03-17,Serie A,Away,Atalanta,1,2,L
2023-04-03,Serie A,Home,Lecce,1,0,W
2023-04-07,Serie A,Away,Milan,0,0,D
2023-04-14,Serie A,Away,Cremonese,0,1,L
2023-04-23,Serie A,Home,Inter,0,3,L
2023-04-30,Serie A,Away,Sassuolo,1,2,L
2023-05-04,Serie A,Home,Bologna,3,1,W
2023-05-08,Serie A,Home,Salernitana,2,1,W
2023-05-15,Serie A,Away,Sampdoria,1,1,D
2023-05-22,Serie A,Home,Juventus,4,1,W
2023-05-28,Serie A,Away,Hellas Verona,1,1,D
2023-06-03,Serie A,Home,Lazio,0,2,L
