Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-14,20:45,Coppa Italia,First round,Sat,Home,W,3,0,Catanzaro,,,60,1784,Miguel Veloso,3-4-3,3-5-2,Luca Pairetto,Match Report,
2021-08-21,18:30,Serie A,Matchweek 1,Sat,Home,L,2,3,Sassuolo,2.4,1.6,40,5448,Miguel Veloso,3-4-3,4-2-3-1,Manuel Volpi,Match Report,
2021-08-27,20:45,Serie A,Matchweek 2,Fri,Home,L,1,3,Inter,1.0,1.5,43,11214,Davide Faraoni,3-4-3,3-5-1-1,Gianluca Manganiello,Match Report,
2021-09-13,20:45,Serie A,Matchweek 3,Mon,Away,L,0,1,Bologna,0.3,1.1,57,10218,Davide Faraoni,3-4-3,4-2-3-1,Ivan Pezzuto,Match Report,
2021-09-19,18:00,Serie A,Matchweek 4,Sun,Home,W,3,2,Roma,0.9,0.7,53,10148,Davide Faraoni,3-4-3,4-2-3-1,Fabio Maresca,Match Report,
2021-09-22,18:30,Serie A,Matchweek 5,Wed,Away,D,2,2,Salernitana,1.4,2.7,50,9561,Davide Faraoni,3-4-3,3-4-1-2,Massimiliano Irrati,Match Report,
2021-09-25,20:45,Serie A,Matchweek 6,Sat,Away,D,3,3,Genoa,2.1,1.7,51,13478,Davide Faraoni,3-4-3,4-2-3-1,Daniele Doveri,Match Report,
2021-10-03,15:00,Serie A,Matchweek 7,Sun,Home,W,4,0,Spezia,0.7,2.0,45,8398,Davide Faraoni,3-4-3,4-2-3-1,Giacomo Camplone,Match Report,
2021-10-16,20:45,Serie A,Matchweek 8,Sat,Away,L,2,3,Milan,1.6,1.7,46,40128,Davide Faraoni,3-4-3,4-2-3-1,Alessandro Prontera,Match Report,
2021-10-24,15:00,Serie A,Matchweek 9,Sun,Home,W,4,1,Lazio,2.8,0.8,49,13953,Miguel Veloso,3-4-3,4-3-3,Marco Piccinini,Match Report,
