Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-13,Serie A,Home,Udinese,4,2,W
2022-08-21,Serie A,Away,Atalanta,1,1,D
2022-08-27,Serie A,Home,Bologna,2,0,W
2022-08-30,Serie A,Away,Sassuolo,0,0,D
2022-09-03,Serie A,Home,Inter,3,2,W
2022-09-10,Serie A,Away,Sampdoria,2,1,W
2022-09-18,Serie A,Home,Napoli,1,2,L
2022-10-01,Serie A,Away,Empoli,3,1,W
2022-10-08,Serie A,Home,Juventus,2,0,W
2022-10-16,Serie A,Away,Hellas Verona,2,1,W
2022-10-22,Serie A,Home,Monza,4,1,W
2022-10-30,Serie A,Away,Torino,1,2,L
2022-11-05,Serie A,Home,Spezia,2,1,W
2022-11-08,Serie A,Away,Cremonese,0,0,D
2022-11-13,Serie A,Home,Fiorentina,2,1,W
2023-01-04,Serie A,Away,Salernitana,2,1,W
2023-01-08,Serie A,Home,Roma,2,2,D
2023-01-14,Serie A,Away,Lecce,2,2,D
2023-01-24,Serie A,Away,Lazio,0,4,L
2023-01-29,Serie A,Home,Sassuolo,2,5,L
2023-02-05,Serie A,Away,Inter,0,1,L
2023-02-10,Serie A,Home,Torino,1,0,W
2023-02-18,Serie A,Away,Monza,1,0,W
2023-02-26,Serie A,Home,Atalanta,2,0,W
2023-03-04,Serie A,Away,Fiorentina,1,2,L
2023-03-13,Serie A,Home,Salernitana,1,1,D
2023-03-18,Serie A,Away,Udinese,1,3,L
2023-04-02,Serie A,Away,Napoli,4,0,W
2023-04-07,Serie A,Home,Empoli,0,0,D
2023-04-15,Serie A,Away,Bologna,1,1,D
2023-04-23,Serie A,Home,Lecce,2,0,W
2023-04-29,Serie A,Away,Roma,1,1,D
2023-05-03,Serie A,Home,Cremonese,1,1,D
2023-05-06,Serie A,Home,Lazio,2,0,W
2023-05-13,Serie A,Away,Spezia,0,2,L
2023-05-20,Serie A,Home,Sampdoria,5,1,W
2023-05-28,Serie A,Away,Juventus,1,0,W
2023-06-04,Serie A,Home,Hellas Verona,3,1,W
