Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-14,Serie A,Away,Fiorentina,2,3,L
2022-08-22,Serie A,Away,Roma,0,1,L
2022-08-27,Serie A,Home,Torino,1,2,L
2022-08-30,Serie A,Away,Inter,1,3,L
2022-09-04,Serie A,Home,Sassuolo,0,0,D
2022-09-11,Serie A,Away,Atalanta,1,1,D
2022-09-18,Serie A,Home,Lazio,0,4,L
2022-10-02,Serie A,Away,Lecce,1,1,D
2022-10-09,Serie A,Home,Napoli,1,4,L
2022-10-16,Serie A,Away,Spezia,2,2,D
2022-10-24,Serie A,Home,Sampdoria,0,1,L
2022-10-30,Serie A,Home,Udinese,0,0,D
2022-11-05,Serie A,Away,Salernitana,2,2,D
2022-11-08,Serie A,Home,Milan,0,0,D
2022-11-11,Serie A,Away,Empoli,0,2,L
2023-01-04,Serie A,Home,Juventus,0,1,L
2023-01-09,Serie A,Away,Hellas Verona,0,2,L
2023-01-14,Serie A,Home,Monza,2,3,L
2023-01-23,Serie A,Away,Bologna,1,1,D
2023-01-28,Serie A,Home,Inter,1,2,L
2023-02-04,Serie A,Home,Lecce,0,2,L
2023-02-12,Serie A,Away,Napoli,0,3,L
2023-02-20,Serie A,Away,Torino,2,2,D
2023-02-28,Serie A,Home,Roma,2,1,W
2023-03-06,Serie A,Away,Sassuolo,2,3,L
2023-03-12,Serie A,Home,Fiorentina,0,2,L
2023-03-18,Serie A,Away,Monza,1,1,D
2023-04-01,Serie A,Home,Atalanta,1,3,L
2023-04-08,Serie A,Away,Sampdoria,3,2,W
2023-04-14,Serie A,Home,Empoli,1,0,W
2023-04-23,Serie A,Away,Udinese,0,3,L
2023-04-30,Serie A,Home,Hellas Verona,1,1,D
2023-05-03,Serie A,Away,Milan,1,1,D
2023-05-06,Serie A,Home,Spezia,2,0,W
2023-05-14,Serie A,Away,Juventus,0,2,L
2023-05-20,Serie A,Home,Bologna,1,5,L
2023-05-28,Serie A,Away,Lazio,2,3,L
2023-06-03,Serie A,Home,Salernitana,2,0,W
