Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-19,Serie A,Away,Hellas Verona,0,3,L
2020-09-27,Serie A,Home,Juventus,2,2,D
2020-10-03,Serie A,Away,Udinese,1,0,W
2020-10-18,Serie A,Home,Benevento,5,2,W
2020-10-26,Serie A,Away,Milan,3,3,D
2020-11-01,Serie A,Home,Fiorentina,2,0,W
2020-11-08,Serie A,Away,Genoa,3,1,W
2020-11-22,Serie A,Home,Parma,3,0,W
2020-11-29,Serie A,Away,Napoli,0,4,L
2020-12-06,Serie A,Home,Sassuolo,0,0,D
2020-12-13,Serie A,Away,Bologna,5,1,W
2020-12-17,Serie A,Home,Torino,3,1,W
2020-12-20,Serie A,Away,Atalanta,1,4,L
2020-12-23,Serie A,Home,Cagliari,3,2,W
2021-01-03,Serie A,Home,Sampdoria,1,0,W
2021-01-06,Serie A,Away,Crotone,3,1,W
2021-01-10,Serie A,Home,Inter,2,2,D
2021-01-15,Serie A,Away,Lazio,0,3,L
2021-01-23,Serie A,Home,Spezia,4,3,W
2021-01-31,Serie A,Home,Hellas Verona,3,1,W
2021-02-06,Serie A,Away,Juventus,0,2,L
2021-02-14,Serie A,Home,Udinese,3,0,W
2021-02-21,Serie A,Away,Benevento,0,0,D
2021-02-28,Serie A,Home,Milan,1,2,L
2021-03-03,Serie A,Away,Fiorentina,2,1,W
2021-03-07,Serie A,Home,Genoa,1,0,W
2021-03-14,Serie A,Away,Parma,0,2,L
2021-03-21,Serie A,Home,Napoli,0,2,L
2021-04-03,Serie A,Away,Sassuolo,2,2,D
2021-04-11,Serie A,Home,Bologna,1,0,W
2021-04-18,Serie A,Away,Torino,1,3,L
2021-04-22,Serie A,Home,Atalanta,1,1,D
2021-04-25,Serie A,Away,Cagliari,2,3,L
2021-05-02,Serie A,Away,Sampdoria,0,2,L
2021-05-09,Serie A,Home,Crotone,5,0,W
2021-05-12,Serie A,Away,Inter,1,3,L
2021-05-15,Serie A,Home,Lazio,2,0,W
2021-05-23,Serie A,Away,Spezia,2,2,D
