Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-27,Serie A,Home,Sassuolo,1,4,L
2020-09-30,Serie A,Away,Udinese,2,0,W
2020-10-04,Serie A,Away,Milan,0,3,L
2020-10-18,Serie A,Home,Fiorentina,2,2,D
2020-10-25,Serie A,Away,Parma,2,2,D
2020-11-01,Serie A,Home,Juventus,1,4,L
2020-11-07,Serie A,Away,Benevento,3,0,W
2020-11-21,Serie A,Home,Atalanta,0,0,D
2020-11-29,Serie A,Away,Cagliari,2,2,D
2020-12-05,Serie A,Home,Lazio,1,2,L
2020-12-12,Serie A,Away,Crotone,1,4,L
2020-12-16,Serie A,Home,Bologna,2,2,D
2020-12-20,Serie A,Away,Inter,1,2,L
2020-12-23,Serie A,Home,Genoa,1,2,L
2021-01-03,Serie A,Home,Hellas Verona,0,1,L
2021-01-06,Serie A,Away,Napoli,2,1,W
2021-01-11,Serie A,Home,Sampdoria,2,1,W
2021-01-16,Serie A,Away,Torino,0,0,D
2021-01-23,Serie A,Away,Roma,3,4,L
2021-01-31,Serie A,Home,Udinese,0,1,L
2021-02-06,Serie A,Away,Sassuolo,2,1,W
2021-02-13,Serie A,Home,Milan,2,0,W
2021-02-19,Serie A,Away,Fiorentina,0,3,L
2021-02-27,Serie A,Home,Parma,2,2,D
2021-03-02,Serie A,Away,Juventus,0,3,L
2021-03-06,Serie A,Home,Benevento,1,1,D
2021-03-12,Serie A,Away,Atalanta,1,3,L
2021-03-20,Serie A,Home,Cagliari,2,1,W
2021-04-03,Serie A,Away,Lazio,1,2,L
2021-04-10,Serie A,Home,Crotone,3,2,W
2021-04-18,Serie A,Away,Bologna,1,4,L
2021-04-21,Serie A,Home,Inter,1,1,D
2021-04-24,Serie A,Away,Genoa,0,2,L
2021-05-01,Serie A,Away,Hellas Verona,1,1,D
2021-05-08,Serie A,Home,Napoli,1,4,L
2021-05-12,Serie A,Away,Sampdoria,2,2,D
2021-05-15,Serie A,Home,Torino,4,1,W
2021-05-23,Serie A,Home,Roma,2,2,D
