Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Serie A,Home,Torino,2,2,D
2024-08-24,Serie A,Away,Parma,1,2,L
2024-08-31,Serie A,Away,Lazio,2,2,D
2024-09-14,Serie A,Home,Venezia,4,0,W
2024-09-22,Serie A,Away,Inter,2,1,W
2024-09-27,Serie A,Home,Lecce,3,0,W
2024-10-06,Serie A,Away,Fiorentina,1,2,L
2024-10-19,Serie A,Home,Udinese,1,0,W
2024-10-29,Serie A,Home,Napoli,0,2,L
2024-11-02,Serie A,Away,Monza,1,0,W
2024-11-09,Serie A,Away,Cagliari,3,3,D
2024-11-23,Serie A,Home,Juventus,0,0,D
2024-11-30,Serie A,Home,Empoli,3,0,W
2024-12-06,Serie A,Away,Atalanta,1,2,L
2024-12-15,Serie A,Home,Genoa,0,0,D
2024-12-20,Serie A,Away,Hellas Verona,1,0,W
2024-12-29,Serie A,Home,Roma,1,1,D
2025-01-11,Serie A,Home,Cagliari,1,1,D
2025-01-14,Serie A,Away,Como,2,1,W
2025-01-18,Serie A,Away,Juventus,0,2,L
2025-01-26,Serie A,Home,Parma,3,2,W
2025-02-02,Serie A,Home,Inter,1,1,D
2025-02-08,Serie A,Away,Empoli,2,0,W
2025-02-15,Serie A,Home,Hellas Verona,1,0,W
2025-02-22,Serie A,Away,Torino,1,2,L
2025-02-27,Serie A,Away,Bologna,1,2,L
2025-03-02,Serie A,Home,Lazio,1,2,L
2025-03-08,Serie A,Away,Lecce,3,2,W
2025-03-15,Serie A,Home,Como,2,1,W
2025-03-30,Serie A,Away,Napoli,1,2,L
2025-04-05,Serie A,Home,Fiorentina,2,2,D
2025-04-11,Serie A,Away,Udinese,4,0,W
2025-04-20,Serie A,Home,Atalanta,0,1,L
2025-04-27,Serie A,Away,Venezia,2,0,W
2025-05-05,Serie A,Away,Genoa,2,1,W
2025-05-09,Serie A,Home,Bologna,3,1,W
2025-05-18,Serie A,Away,Roma,1,3,L
2025-05-24,Serie A,Home,Monza,2,0,W
