Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-05,21:00,Coppa Italia,First round,Fri,Home,L,2,3,Cittadella,,,61,15857,Kastriot Dermaku,4-3-3,4-3-1-2,Gianpiero Miele,Match Report,Required Extra Time
2022-08-13,20:45,Serie A,Matchweek 1,Sat,Home,L,1,2,Inter,0.7,2.1,30,25353,Morten Hjulmand,4-3-3,3-5-2,Alessandro Prontera,Match Report,
2022-08-20,20:45,Serie A,Matchweek 2,Sat,Away,L,0,1,Sassuolo,0.5,0.6,41,9219,Morten Hjulmand,4-3-3,4-3-3,Andrea Colombo,Match Report,
2022-08-28,20:45,Serie A,Matchweek 3,Sun,Home,D,1,1,Empoli,0.9,0.4,41,23941,Morten Hjulmand,4-3-3,4-3-1-2,Alberto Santoro,Match Report,
2022-08-31,20:45,Serie A,Matchweek 4,Wed,Away,D,1,1,Napoli,1.1,1.7,29,37573,Morten Hjulmand,4-1-4-1,4-2-3-1,Matteo Marcenaro,Match Report,
2022-09-05,20:45,Serie A,Matchweek 5,Mon,Away,L,0,1,Torino,0.3,1.1,41,19087,Morten Hjulmand,4-1-4-1,3-4-1-2,Manuel Volpi,Match Report,
2022-09-11,15:00,Serie A,Matchweek 6,Sun,Home,D,1,1,Monza,0.9,0.1,53,23391,Morten Hjulmand,4-3-3,3-5-2,Luca Pairetto,Match Report,
2022-09-16,20:45,Serie A,Matchweek 7,Fri,Away,W,2,1,Salernitana,1.5,1.2,42,19488,Morten Hjulmand,4-3-3,3-5-2,Daniele Doveri,Match Report,
2022-10-02,15:00,Serie A,Matchweek 8,Sun,Home,D,1,1,Cremonese,1.0,1.6,54,23377,Morten Hjulmand,4-1-4-1,4-2-3-1,Livio Marinelli,Match Report,
2022-10-09,20:45,Serie A,Matchweek 9,Sun,Away,L,1,2,Roma,0.3,3.2,34,64018,Morten Hjulmand,4-3-3,3-4-3,Alessandro Prontera,Match Report,
2022-10-17,20:45,Serie A,Matchweek 10,Mon,Home,D,1,1,Fiorentina,1.1,0.5,41,24925,Gabriel Strefezza,4-3-3,4-4-1-1,Luca Massimi,Match Report,
2022-10-23,15:00,Serie A,Matchweek 11,Sun,Away,L,0,2,Bologna,0.4,1.8,46,24206,Morten Hjulmand,4-2-3-1,4-2-3-1,Simone Sozza,Match Report,
2022-10-29,18:00,Serie A,Matchweek 12,Sat,Home,L,0,1,Juventus,0.2,0.6,36,25860,Morten Hjulmand,4-2-3-1,4-4-1-1,Daniele Chiffi,Match Report,
2022-11-04,20:45,Serie A,Matchweek 13,Fri,Away,D,1,1,Udinese,0.7,1.7,43,21834,Morten Hjulmand,4-3-3,3-5-2,Francesco Fourneau,Match Report,
2022-11-09,18:30,Serie A,Matchweek 14,Wed,Home,W,2,1,Atalanta,1.1,1.5,39,23797,Morten Hjulmand,4-3-3,3-4-3,Gianluca Aureliano,Match Report,
2022-11-12,18:00,Serie A,Matchweek 15,Sat,Away,W,2,0,Sampdoria,0.6,0.7,43,20211,Morten Hjulmand,4-3-3,3-4-1-2,Daniele Doveri,Match Report,
