Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Serie A,Away,Genoa,2,2,D
2024-08-24,Serie A,Home,Lecce,2,0,W
2024-08-30,Serie A,Home,Atalanta,4,0,W
2024-09-15,Serie A,Away,Monza,1,1,D
2024-09-22,Serie A,Home,Milan,1,2,L
2024-09-28,Serie A,Away,Udinese,3,2,W
2024-10-05,Serie A,Home,Torino,3,2,W
2024-10-20,Serie A,Away,Roma,1,0,W
2024-10-27,Serie A,Home,Juventus,4,4,D
2024-10-30,Serie A,Away,Empoli,3,0,W
2024-11-03,Serie A,Home,Venezia,1,0,W
2024-11-10,Serie A,Home,Napoli,1,1,D
2024-11-23,Serie A,Away,Hellas Verona,5,0,W
2024-12-06,Serie A,Home,Parma,3,1,W
2024-12-16,Serie A,Away,Lazio,6,0,W
2024-12-23,Serie A,Home,Como,2,0,W
2024-12-28,Serie A,Away,Cagliari,3,0,W
2025-01-12,Serie A,Away,Venezia,1,0,W
2025-01-15,Serie A,Home,Bologna,2,2,D
2025-01-19,Serie A,Home,Empoli,3,1,W
2025-01-26,Serie A,Away,Lecce,4,0,W
2025-02-02,Serie A,Away,Milan,1,1,D
2025-02-06,Serie A,Away,Fiorentina,0,3,L
2025-02-10,Serie A,Home,Fiorentina,2,1,W
2025-02-16,Serie A,Away,Juventus,0,1,L
2025-02-22,Serie A,Home,Genoa,1,0,W
2025-03-01,Serie A,Away,Napoli,1,1,D
2025-03-08,Serie A,Home,Monza,3,2,W
2025-03-16,Serie A,Away,Atalanta,2,0,W
2025-03-30,Serie A,Home,Udinese,2,1,W
2025-04-05,Serie A,Away,Parma,2,2,D
2025-04-12,Serie A,Home,Cagliari,3,1,W
2025-04-20,Serie A,Away,Bologna,0,1,L
2025-04-27,Serie A,Home,Roma,0,1,L
2025-05-03,Serie A,Home,Hellas Verona,1,0,W
2025-05-11,Serie A,Away,Torino,2,0,W
2025-05-18,Serie A,Home,Lazio,2,2,D
2025-05-23,Serie A,Away,Como,2,0,W
