Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-19,18:00,Serie A,Matchweek 1,Sat,Away,L,0,1,Fiorentina,0.7,1.9,50.0,,Andrea Belotti,4-3-1-2,3-5-2,Rosario Abisso,Match Report,
2020-09-26,15:00,Serie A,Matchweek 2,Sat,Home,L,2,4,Atalanta,0.6,2.1,45.0,1000.0,Andrea Belotti,4-3-1-2,3-4-1-2,Massimiliano Irrati,Match Report,
2020-10-18,15:00,Serie A,Matchweek 4,Sun,Home,L,2,3,Cagliari,1.4,1.9,58.0,1000.0,Andrea Belotti,4-1-2-1-2◆,4-4-2,Federico La Penna,Match Report,
2020-10-23,20:45,Serie A,Matchweek 5,Fri,Away,D,3,3,Sassuolo,2.1,2.1,28.0,700.0,Andrea Belotti,4-3-1-2,4-2-3-1,Marco Guida,Match Report,
2020-10-28,14:00,Coppa Italia,Third round,Wed,Home,W,3,1,Lecce,,,,,,,,Marco Piccinini,Match Report,Required Extra Time
2020-11-01,15:00,Serie A,Matchweek 6,Sun,Home,L,3,4,Lazio,2.4,1.8,45.0,,Andrea Belotti,4-3-1-2,3-5-2,Daniele Chiffi,Match Report,
2020-11-04,17:00,Serie A,Matchweek 3,Wed,Away,W,2,1,Genoa,0.3,1.4,49.0,,Andrea Belotti,4-3-1-2,4-3-2-1,Paolo Valeri,Match Report,
2020-11-08,15:00,Serie A,Matchweek 7,Sun,Home,D,0,0,Crotone,0.2,0.3,49.0,,Andrea Belotti,4-3-1-2,3-5-2,Francesco Fourneau,Match Report,
2020-11-22,15:00,Serie A,Matchweek 8,Sun,Away,L,2,4,Inter,2.1,4.0,44.0,,Tomás Rincón,3-5-2,3-5-2,Federico La Penna,Match Report,
2020-11-26,14:00,Coppa Italia,Fourth round,Thu,Home,W,2,0,Virtus Entella,,,,,,,,Daniele Paterna,Match Report,
2020-11-30,18:30,Serie A,Matchweek 9,Mon,Home,D,2,2,Sampdoria,1.8,1.4,53.0,,Andrea Belotti,3-5-2,4-4-1-1,Daniele Doveri,Match Report,
2020-12-05,18:00,Serie A,Matchweek 10,Sat,Away,L,1,2,Juventus,1.0,1.6,35.0,,Andrea Belotti,3-5-2,4-4-2,Daniele Orsato,Match Report,
2020-12-12,18:00,Serie A,Matchweek 11,Sat,Home,L,2,3,Udinese,1.0,1.3,60.0,,Andrea Belotti,3-5-2,3-5-2,Davide Massa,Match Report,
2020-12-17,20:45,Serie A,Matchweek 12,Thu,Away,L,1,3,Roma,1.0,3.1,37.0,,Andrea Belotti,3-5-1-1,3-4-3,Rosario Abisso,Match Report,
2020-12-20,12:30,Serie A,Matchweek 13,Sun,Home,D,1,1,Bologna,1.2,1.9,51.0,,Andrea Belotti,4-3-1-2,4-2-3-1,Fabrizio Pasqua,Match Report,
2020-12-23,20:45,Serie A,Matchweek 14,Wed,Away,D,1,1,Napoli,0.4,0.9,35.0,,Andrea Belotti,3-5-2,4-2-3-1,Paolo Valeri,Match Report,
2021-01-03,15:00,Serie A,Matchweek 15,Sun,Away,W,3,0,Parma,1.7,1.0,43.0,,Andrea Belotti,3-5-2,4-3-2-1,Daniele Doveri,Match Report,
2021-01-06,15:00,Serie A,Matchweek 16,Wed,Home,D,1,1,Hellas Verona,1.4,0.4,46.0,,Andrea Belotti,3-5-2,3-4-3,Marco Di Bello,Match Report,
2021-01-09,20:45,Serie A,Matchweek 17,Sat,Away,L,0,2,Milan,0.5,1.6,54.0,,Andrea Belotti,3-5-1-1,4-2-3-1,Fabio Maresca,Match Report,
2021-01-12,20:45,Coppa Italia,Round of 16,Tue,Away,D,0 (4),0 (5),Milan,,,50.0,,,,,Paolo Valeri,Match Report,Milan won on penalty kicks following extra time
2021-01-16,18:00,Serie A,Matchweek 18,Sat,Home,D,0,0,Spezia,0.7,0.3,66.0,,Andrea Belotti,3-5-2,4-3-3,Michael Fabbri,Match Report,
2021-01-22,20:45,Serie A,Matchweek 19,Fri,Away,D,2,2,Benevento,1.4,1.6,61.0,,Andrea Belotti,3-5-2,3-5-2,Piero Giacomelli,Match Report,
2021-01-29,20:45,Serie A,Matchweek 20,Fri,Home,D,1,1,Fiorentina,2.2,1.4,52.0,,Andrea Belotti,3-5-2,3-5-2,Marco Di Bello,Match Report,
2021-02-06,15:00,Serie A,Matchweek 21,Sat,Away,D,3,3,Atalanta,2.8,1.8,43.0,,Andrea Belotti,3-5-2,3-4-3,Francesco Fourneau,Match Report,
2021-02-13,15:00,Serie A,Matchweek 22,Sat,Home,D,0,0,Genoa,0.4,0.3,46.0,,Andrea Belotti,3-5-2,3-5-2,Fabrizio Pasqua,Match Report,
2021-02-19,20:45,Serie A,Matchweek 23,Fri,Away,W,1,0,Cagliari,1.1,1.0,53.0,,Andrea Belotti,3-1-4-2,3-4-1-2,Daniele Orsato,Match Report,
2021-03-07,15:00,Serie A,Matchweek 26,Sun,Away,L,2,4,Crotone,1.8,2.6,57.0,,Salvatore Sirigu,3-5-2,3-5-1-1,Marco Guida,Match Report,
2021-03-14,15:00,Serie A,Matchweek 27,Sun,Home,L,1,2,Inter,0.9,2.5,32.0,,Daniele Baselli,3-5-2,3-5-2,Paolo Valeri,Match Report,
2021-03-17,15:00,Serie A,Matchweek 24,Wed,Home,W,3,2,Sassuolo,2.7,1.5,51.0,,Andrea Belotti,3-5-2,4-2-3-1,Maurizio Mariani,Match Report,
2021-03-21,15:00,Serie A,Matchweek 28,Sun,Away,L,0,1,Sampdoria,0.7,0.9,64.0,,Andrea Belotti,3-5-2,4-4-2,Daniele Orsato,Match Report,
2021-04-03,18:00,Serie A,Matchweek 29,Sat,Home,D,2,2,Juventus,1.4,3.2,30.0,,Andrea Belotti,3-5-2,4-4-2,Michael Fabbri,Match Report,
