Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-19,Serie A,Home,Roma,3,0,W
2020-09-27,Serie A,Home,Udinese,1,0,W
2020-10-04,Serie A,Away,Parma,0,1,L
2020-10-19,Serie A,Home,Genoa,0,0,D
2020-10-25,Serie A,Away,Juventus,1,1,D
2020-11-02,Serie A,Home,Benevento,3,1,W
2020-11-08,Serie A,Away,Milan,2,2,D
2020-11-22,Serie A,Home,Sassuolo,0,2,L
2020-11-28,Serie A,Away,Atalanta,2,0,W
2020-12-06,Serie A,Home,Cagliari,1,1,D
2020-12-12,Serie A,Away,Lazio,2,1,W
2020-12-16,Serie A,Home,Sampdoria,1,2,L
2020-12-19,Serie A,Away,Fiorentina,1,1,D
2020-12-23,Serie A,Home,Inter,1,2,L
2021-01-03,Serie A,Away,Spezia,1,0,W
2021-01-06,Serie A,Away,Torino,1,1,D
2021-01-10,Serie A,Home,Crotone,2,1,W
2021-01-16,Serie A,Away,Bologna,0,1,L
2021-01-24,Serie A,Home,Napoli,3,1,W
2021-01-31,Serie A,Away,Roma,1,3,L
2021-02-07,Serie A,Away,Udinese,0,2,L
2021-02-15,Serie A,Home,Parma,2,1,W
2021-02-20,Serie A,Away,Genoa,2,2,D
2021-02-27,Serie A,Home,Juventus,1,1,D
2021-03-03,Serie A,Away,Benevento,3,0,W
2021-03-07,Serie A,Home,Milan,0,2,L
2021-03-13,Serie A,Away,Sassuolo,2,3,L
2021-03-21,Serie A,Home,Atalanta,0,2,L
2021-04-03,Serie A,Away,Cagliari,2,0,W
2021-04-11,Serie A,Home,Lazio,0,1,L
2021-04-17,Serie A,Away,Sampdoria,1,3,L
2021-04-20,Serie A,Home,Fiorentina,1,2,L
2021-04-25,Serie A,Away,Inter,0,1,L
2021-05-01,Serie A,Home,Spezia,1,1,D
2021-05-09,Serie A,Home,Torino,1,1,D
2021-05-13,Serie A,Away,Crotone,1,2,L
2021-05-17,Serie A,Home,Bologna,2,2,D
2021-05-23,Serie A,Away,Napoli,1,1,D
