Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-21,Serie A,Away,Milan,0,2,L
2020-09-28,Serie A,Home,Parma,4,1,W
2020-10-04,Serie A,Away,Benevento,0,1,L
2020-10-18,Serie A,Home,Sassuolo,3,4,L
2020-10-24,Serie A,Away,Lazio,1,2,L
2020-10-31,Serie A,Home,Cagliari,3,2,W
2020-11-08,Serie A,Home,Napoli,0,1,L
2020-11-22,Serie A,Away,Sampdoria,2,1,W
2020-11-29,Serie A,Home,Crotone,1,0,W
2020-12-05,Serie A,Away,Inter,1,3,L
2020-12-13,Serie A,Home,Roma,1,5,L
2020-12-16,Serie A,Away,Spezia,2,2,D
2020-12-20,Serie A,Away,Torino,1,1,D
2020-12-23,Serie A,Home,Atalanta,2,2,D
2021-01-03,Serie A,Away,Fiorentina,0,0,D
2021-01-06,Serie A,Home,Udinese,2,2,D
2021-01-09,Serie A,Away,Genoa,0,2,L
2021-01-16,Serie A,Home,Hellas Verona,1,0,W
2021-01-24,Serie A,Away,Juventus,0,2,L
2021-01-30,Serie A,Home,Milan,1,2,L
2021-02-07,Serie A,Away,Parma,3,0,W
2021-02-12,Serie A,Home,Benevento,1,1,D
2021-02-20,Serie A,Away,Sassuolo,1,1,D
2021-02-27,Serie A,Home,Lazio,2,0,W
2021-03-03,Serie A,Away,Cagliari,0,1,L
2021-03-07,Serie A,Away,Napoli,1,3,L
2021-03-14,Serie A,Home,Sampdoria,3,1,W
2021-03-20,Serie A,Away,Crotone,3,2,W
2021-04-03,Serie A,Home,Inter,0,1,L
2021-04-11,Serie A,Away,Roma,0,1,L
2021-04-18,Serie A,Home,Spezia,4,1,W
2021-04-21,Serie A,Home,Torino,1,1,D
2021-04-25,Serie A,Away,Atalanta,0,5,L
2021-05-02,Serie A,Home,Fiorentina,3,3,D
2021-05-08,Serie A,Away,Udinese,1,1,D
2021-05-12,Serie A,Home,Genoa,0,2,L
2021-05-17,Serie A,Away,Hellas Verona,2,2,D
2021-05-23,Serie A,Home,Juventus,1,4,L
