Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-20,15:00,Serie A,Matchweek 1,Sun,Home,W,4,1,Crotone,2.3,1.6,49.0,,Davide Biraschi,3-5-2,3-4-1-2,Giovanni Ayroldi,Match Report,
2020-09-27,18:00,Serie A,Matchweek 2,Sun,Away,L,0,6,Napoli,0.7,2.9,43.0,1000.0,Davide Biraschi,3-5-2,4-2-3-1,Juan Sacchi,Match Report,
2020-10-19,20:45,Serie A,Matchweek 4,Mon,Away,D,0,0,Hellas Verona,0.4,1.1,42.0,10002.0,Mattia Perin,3-5-2,3-4-3,Antonio Rapuano,Match Report,
2020-10-24,18:00,Serie A,Matchweek 5,Sat,Home,L,0,2,Inter,0.0,1.7,40.0,1000.0,Mattia Perin,3-5-2,3-4-1-2,Davide Massa,Match Report,
2020-10-28,17:00,Coppa Italia,Third round,Wed,Home,W,2,1,Catanzaro,,,,,,,,Lorenzo Maggioni,Match Report,
2020-11-01,20:45,Serie A,Matchweek 6,Sun,Away,D,1,1,Sampdoria,1.2,0.8,45.0,,Domenico Criscito,4-3-2-1,4-4-2,Federico La Penna,Match Report,
2020-11-04,17:00,Serie A,Matchweek 3,Wed,Home,L,1,2,Torino,1.4,0.3,51.0,,Mattia Perin,4-3-2-1,4-3-1-2,Paolo Valeri,Match Report,
2020-11-08,15:00,Serie A,Matchweek 7,Sun,Home,L,1,3,Roma,0.6,2.6,51.0,,Domenico Criscito,4-3-2-1,3-4-3,Massimiliano Irrati,Match Report,
2020-11-22,18:00,Serie A,Matchweek 8,Sun,Away,L,0,1,Udinese,0.6,0.4,54.0,,Davide Biraschi,3-5-2,3-5-2,Giampaolo Calvarese,Match Report,
2020-11-26,17:00,Coppa Italia,Fourth round,Thu,Away,W,3,1,Sampdoria,,,,,,,,Francesco Fourneau,Match Report,
2020-11-30,20:45,Serie A,Matchweek 9,Mon,Home,L,1,2,Parma,1.6,1.1,52.0,,Stefano Sturaro,3-5-2,4-3-2-1,Maurizio Mariani,Match Report,
2020-12-07,20:45,Serie A,Matchweek 10,Mon,Away,D,1,1,Fiorentina,1.3,2.6,39.0,,Stefano Sturaro,4-1-2-1-2◆,4-3-3,Daniele Doveri,Match Report,
2020-12-13,18:00,Serie A,Matchweek 11,Sun,Home,L,1,3,Juventus,0.2,3.4,31.0,,Mattia Perin,4-4-2,3-5-2,Marco Di Bello,Match Report,
2020-12-16,20:45,Serie A,Matchweek 12,Wed,Home,D,2,2,Milan,1.1,2.2,42.0,,Mattia Perin,4-4-2,4-2-3-1,Daniele Orsato,Match Report,
2020-12-20,15:00,Serie A,Matchweek 13,Sun,Away,L,0,2,Benevento,0.3,1.5,58.0,,Mattia Perin,4-4-2,4-3-2-1,Antonio Giua,Match Report,
2020-12-23,20:45,Serie A,Matchweek 14,Wed,Away,W,2,1,Spezia,1.4,0.5,33.0,,Domenico Criscito,3-5-2,4-3-3,Davide Massa,Match Report,
2021-01-03,15:00,Serie A,Matchweek 15,Sun,Home,D,1,1,Lazio,0.9,1.4,40.0,,Domenico Criscito,3-5-2,3-5-2,Giampaolo Calvarese,Match Report,
2021-01-06,15:00,Serie A,Matchweek 16,Wed,Away,L,1,2,Sassuolo,1.1,2.1,37.0,,Domenico Criscito,3-5-2,4-2-3-1,Michael Fabbri,Match Report,
2021-01-09,18:00,Serie A,Matchweek 17,Sat,Home,W,2,0,Bologna,1.3,0.9,36.0,,Domenico Criscito,3-5-2,4-2-3-1,Daniele Doveri,Match Report,
2021-01-13,20:45,Coppa Italia,Round of 16,Wed,Away,L,2,3,Juventus,,,41.0,,,,,Daniele Chiffi,Match Report,Required Extra Time
2021-01-17,18:00,Serie A,Matchweek 18,Sun,Away,D,0,0,Atalanta,0.8,1.6,36.0,,Domenico Criscito,3-5-2,3-4-3,Livio Marinelli,Match Report,
2021-01-24,15:00,Serie A,Matchweek 19,Sun,Home,W,1,0,Cagliari,1.7,1.0,41.0,,Domenico Criscito,3-5-2,4-3-2-1,Marco Di Bello,Match Report,
2021-01-31,15:00,Serie A,Matchweek 20,Sun,Away,W,3,0,Crotone,1.3,0.6,45.0,,Domenico Criscito,3-5-2,3-5-2,Piero Giacomelli,Match Report,
2021-02-06,20:45,Serie A,Matchweek 21,Sat,Home,W,2,1,Napoli,1.0,2.0,34.0,,Domenico Criscito,3-5-2,4-3-3,Gianluca Manganiello,Match Report,
2021-02-13,15:00,Serie A,Matchweek 22,Sat,Away,D,0,0,Torino,0.3,0.4,54.0,,Domenico Criscito,3-5-2,3-5-2,Fabrizio Pasqua,Match Report,
2021-02-20,18:00,Serie A,Matchweek 23,Sat,Home,D,2,2,Hellas Verona,1.0,1.2,50.0,,Domenico Criscito,3-5-2,3-4-3,Matteo Marchetti,Match Report,
2021-02-28,15:00,Serie A,Matchweek 24,Sun,Away,L,0,3,Inter,0.1,2.7,49.0,,Mattia Perin,3-5-2,3-5-2,Daniele Chiffi,Match Report,
2021-03-03,20:45,Serie A,Matchweek 25,Wed,Home,D,1,1,Sampdoria,0.2,0.5,50.0,,Domenico Criscito,3-5-2,4-4-2,Luca Pairetto,Match Report,
2021-03-07,12:30,Serie A,Matchweek 26,Sun,Away,L,0,1,Roma,0.2,1.0,46.0,,Domenico Criscito,3-5-2,3-4-3,Michael Fabbri,Match Report,
2021-03-13,20:45,Serie A,Matchweek 27,Sat,Home,D,1,1,Udinese,1.5,1.8,57.0,,Domenico Criscito,3-5-2,3-5-2,Giacomo Camplone,Match Report,
2021-03-19,20:45,Serie A,Matchweek 28,Fri,Away,W,2,1,Parma,1.2,2.3,44.0,,Domenico Criscito,3-5-2,4-3-3,Daniele Doveri,Match Report,
2021-04-03,15:00,Serie A,Matchweek 29,Sat,Home,D,1,1,Fiorentina,1.1,0.9,56.0,,Domenico Criscito,3-5-2,3-5-2,Fabio Maresca,Match Report,
2021-04-11,15:00,Serie A,Matchweek 30,Sun,Away,L,1,3,Juventus,0.9,2.7,43.0,,Domenico Criscito,3-5-2,4-4-2,Marco Di Bello,Match Report,
2021-04-18,12:30,Serie A,Matchweek 31,Sun,Away,L,1,2,Milan,1.0,1.3,47.0,,Mattia Perin,3-5-2,4-2-3-1,Giampaolo Calvarese,Match Report,
2021-04-21,20:45,Serie A,Matchweek 32,Wed,Home,D,2,2,Benevento,1.3,1.1,63.0,,Domenico Criscito,3-5-2,3-5-2,Luca Pairetto,Match Report,
2021-04-24,15:00,Serie A,Matchweek 33,Sat,Home,W,2,0,Spezia,2.1,0.9,35.0,,Domenico Criscito,3-5-2,4-3-3,Gianluca Manganiello,Match Report,
2021-05-02,12:30,Serie A,Matchweek 34,Sun,Away,L,3,4,Lazio,1.1,2.5,48.0,,Mattia Perin,3-5-2,3-5-2,Piero Giacomelli,Match Report,
2021-05-09,12:30,Serie A,Matchweek 35,Sun,Home,L,1,2,Sassuolo,0.8,1.6,40.0,,Mattia Perin,3-5-2,4-2-3-1,Maurizio Mariani,Match Report,
2021-05-12,20:45,Serie A,Matchweek 36,Wed,Away,W,2,0,Bologna,1.4,2.7,34.0,,Mattia Perin,4-3-1-2,4-2-3-1,Francesco Fourneau,Match Report,
2021-05-15,15:00,Serie A,Matchweek 37,Sat,Home,L,3,4,Atalanta,1.8,2.1,40.0,,Ivan Radovanović,3-1-4-2,3-4-3,Livio Marinelli,Match Report,
2021-05-22,20:45,Serie A,Matchweek 38,Sat,Away,W,1,0,Cagliari,1.4,2.2,49.0,,Andrea Masiello,3-5-2,5-3-2,Francesco Meraviglia,Match Report,
