Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-06,21:15,Coppa Italia,First round,Sat,Home,W,3,0,Palermo,,,68,6803,Saša Lukić,3-4-3,4-2-3-1,Davide Ghersini,Match Report,
2022-08-13,20:45,Serie A,Matchweek 1,Sat,Away,W,2,1,Monza,2.1,1.4,46,10739,Ricardo Rodríguez,3-4-3,3-5-2,Maurizio Mariani,Match Report,
2022-08-20,18:30,Serie A,Matchweek 2,Sat,Home,D,0,0,Lazio,0.7,0.8,54,16530,Ricardo Rodríguez,3-4-3,4-3-3,Marco Piccinini,Match Report,
2022-08-27,18:30,Serie A,Matchweek 3,Sat,Away,W,2,1,Cremonese,1.7,0.8,47,11572,Ricardo Rodríguez,3-4-3,3-4-1-2,Paolo Valeri,Match Report,
2022-09-01,20:45,Serie A,Matchweek 4,Thu,Away,L,1,3,Atalanta,0.4,2.9,59,17928,Ricardo Rodríguez,3-4-3,3-4-3,Marco Di Bello,Match Report,
2022-09-05,20:45,Serie A,Matchweek 5,Mon,Home,W,1,0,Lecce,1.1,0.3,59,19087,Ricardo Rodríguez,3-4-1-2,4-1-4-1,Manuel Volpi,Match Report,
2022-09-10,18:00,Serie A,Matchweek 6,Sat,Away,L,0,1,Inter,0.7,1.5,43,69134,Ricardo Rodríguez,3-4-3,3-5-2,Giovanni Ayroldi,Match Report,
2022-09-17,20:45,Serie A,Matchweek 7,Sat,Home,L,0,1,Sassuolo,0.7,0.4,57,14822,Alessandro Buongiorno,3-4-1-2,4-3-3,Niccolò Baroni,Match Report,
2022-10-01,15:00,Serie A,Matchweek 8,Sat,Away,L,1,3,Napoli,1.0,1.6,51,35953,Ricardo Rodríguez,3-4-3,4-3-3,Luca Massimi,Match Report,
2022-10-09,12:30,Serie A,Matchweek 9,Sun,Home,D,1,1,Empoli,2.4,0.2,66,16793,Ricardo Rodríguez,3-4-3,4-3-1-2,Francesco Fourneau,Match Report,
2022-10-15,18:00,Serie A,Matchweek 10,Sat,Home,L,0,1,Juventus,0.6,2.1,53,22269,Ricardo Rodríguez,3-4-3,3-5-2,Maurizio Mariani,Match Report,
2022-10-18,21:00,Coppa Italia,Second round,Tue,Home,W,4,0,Cittadella,,,61,3297,Alessandro Buongiorno,3-4-3,4-3-3,Ivan Pezzuto,Match Report,
2022-10-23,12:30,Serie A,Matchweek 11,Sun,Away,W,2,1,Udinese,1.5,2.0,44,20711,Alessandro Buongiorno,3-4-3,3-5-2,Matteo Marchetti,Match Report,
2022-10-30,20:45,Serie A,Matchweek 12,Sun,Home,W,2,1,Milan,0.6,1.1,44,26133,Alessandro Buongiorno,3-4-3,4-2-3-1,Rosario Abisso,Match Report,
2022-11-06,12:30,Serie A,Matchweek 13,Sun,Away,L,1,2,Bologna,1.0,2.0,44,23168,Alessandro Buongiorno,3-4-3,3-4-3,Antonio Giua,Match Report,
2022-11-09,20:45,Serie A,Matchweek 14,Wed,Home,W,2,0,Sampdoria,0.5,0.5,51,15593,Ricardo Rodríguez,3-4-3,3-5-2,Davide Massa,Match Report,
2022-11-13,15:00,Serie A,Matchweek 15,Sun,Away,D,1,1,Roma,0.9,1.7,52,61168,Alessandro Buongiorno,3-4-3,3-4-3,Antonio Rapuano,Match Report,
2023-01-04,14:30,Serie A,Matchweek 16,Wed,Home,D,1,1,Hellas Verona,0.4,0.9,67,15000,Ricardo Rodríguez,3-4-3,3-4-3,Federico Dionisi,Match Report,
