Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-20,20:45,Serie A,Matchweek 1,Sun,Home,W,3,0,Sampdoria,2.0,0.8,66,1000.0,Giorgio Chiellini,3-4-1-2,4-1-4-1,Marco Piccinini,Match Report,
2020-09-27,20:45,Serie A,Matchweek 2,Sun,Away,D,2,2,Roma,1.9,2.8,60,1000.0,Giorgio Chiellini,4-4-2,3-4-3,Marco Di Bello,Match Report,
2020-10-17,20:45,Serie A,Matchweek 4,Sat,Away,D,1,1,Crotone,1.8,1.2,53,1000.0,Leonardo Bonucci,3-4-3,5-3-2,Francesco Fourneau,Match Report,
2020-10-20,19:55,Champions Lg,Group stage,Tue,Away,W,2,0,ua Dynamo Kyiv,2.0,0.5,52,14850.0,Giorgio Chiellini,4-4-1-1,4-3-3,Ovidiu Hațegan,Match Report,
2020-10-25,20:45,Serie A,Matchweek 5,Sun,Home,D,1,1,Hellas Verona,1.5,0.7,62,1000.0,Leonardo Bonucci,3-5-2,3-4-3,Fabrizio Pasqua,Match Report,
2020-10-28,21:00,Champions Lg,Group stage,Wed,Home,L,0,2,es Barcelona,0.4,2.3,42,,Leonardo Bonucci,4-2-3-1,4-2-3-1,Danny Makkelie,Match Report,
2020-11-01,15:00,Serie A,Matchweek 6,Sun,Away,W,4,1,Spezia,2.7,0.7,56,,Leonardo Bonucci,4-4-2,4-3-3,Rosario Abisso,Match Report,
2020-11-04,21:00,Champions Lg,Group stage,Wed,Away,W,4,1,hu Ferencváros,2.7,1.5,54,18531.0,Giorgio Chiellini,4-3-3,4-3-3,Orel Grinfeeld,Match Report,
2020-11-08,12:30,Serie A,Matchweek 7,Sun,Away,D,1,1,Lazio,1.3,1.0,46,,Leonardo Bonucci,4-4-2,3-5-2,Davide Massa,Match Report,
2020-11-21,20:45,Serie A,Matchweek 8,Sat,Home,W,2,0,Cagliari,2.2,0.1,66,,Juan Cuadrado,4-4-2,3-4-3,Fabio Maresca,Match Report,
2020-11-24,21:00,Champions Lg,Group stage,Tue,Home,W,2,1,hu Ferencváros,1.0,0.4,66,,Paulo Dybala,4-4-2,5-4-1,Daniel Siebert,Match Report,
2020-11-28,18:00,Serie A,Matchweek 9,Sat,Away,D,1,1,Benevento,1.5,0.5,63,,Paulo Dybala,4-4-2,4-3-2-1,Fabrizio Pasqua,Match Report,
2020-12-02,21:00,Champions Lg,Group stage,Wed,Home,W,3,0,ua Dynamo Kyiv,2.9,0.6,53,,Leonardo Bonucci,3-5-2,4-1-4-1,Stéphanie Frappart,Match Report,
2020-12-05,18:00,Serie A,Matchweek 10,Sat,Home,W,2,1,Torino,1.6,1.0,65,,Leonardo Bonucci,4-4-2,3-5-2,Daniele Orsato,Match Report,
2020-12-08,21:00,Champions Lg,Group stage,Tue,Away,W,3,0,es Barcelona,2.9,0.9,41,,Leonardo Bonucci,3-5-2,4-2-3-1,Tobias Stieler,Match Report,
2020-12-13,18:00,Serie A,Matchweek 11,Sun,Away,W,3,1,Genoa,3.4,0.2,69,,Leonardo Bonucci,3-5-2,4-4-2,Marco Di Bello,Match Report,
2020-12-16,18:30,Serie A,Matchweek 12,Wed,Home,D,1,1,Atalanta,2.6,0.9,54,,Leonardo Bonucci,4-4-2,3-4-1-2,Daniele Doveri,Match Report,
2020-12-19,20:45,Serie A,Matchweek 13,Sat,Away,W,4,0,Parma,2.3,1.0,62,,Leonardo Bonucci,3-5-2,4-3-1-2,Giampaolo Calvarese,Match Report,
2020-12-22,20:45,Serie A,Matchweek 14,Tue,Home,L,0,3,Fiorentina,0.5,1.6,54,,Leonardo Bonucci,3-5-2,3-5-2,Federico La Penna,Match Report,
2021-01-03,20:45,Serie A,Matchweek 15,Sun,Home,W,4,1,Udinese,2.5,1.7,63,,Leonardo Bonucci,4-4-2,3-5-2,Piero Giacomelli,Match Report,
2021-01-06,20:45,Serie A,Matchweek 16,Wed,Away,W,3,1,Milan,2.3,1.0,57,,Leonardo Bonucci,4-4-2,4-2-3-1,Massimiliano Irrati,Match Report,
2021-01-10,20:45,Serie A,Matchweek 17,Sun,Home,W,3,1,Sassuolo,2.8,0.7,55,,Leonardo Bonucci,4-4-2,4-2-3-1,Davide Massa,Match Report,
2021-01-13,20:45,Coppa Italia,Round of 16,Wed,Home,W,3,2,Genoa,,,59,,,,,Daniele Chiffi,Match Report,Required Extra Time
2021-01-17,20:45,Serie A,Matchweek 18,Sun,Away,L,0,2,Inter,0.5,1.6,51,,Giorgio Chiellini,4-4-2,3-5-2,Daniele Doveri,Match Report,
2021-01-20,21:00,Supercoppa,Supercoppa Italiana,Wed,Neutral,W,2,0,Napoli,,,56,,Giorgio Chiellini,4-4-2,4-2-3-1,Paolo Valeri,Match Report,
2021-01-24,12:30,Serie A,Matchweek 19,Sun,Home,W,2,0,Bologna,3.0,0.5,53,,Giorgio Chiellini,4-4-2,4-2-3-1,Juan Sacchi,Match Report,
2021-01-27,20:45,Coppa Italia,Quarter-finals,Wed,Home,W,4,0,SPAL,,,55,,Gianluigi Buffon,4-4-2,3-4-3,Ivan Pezzuto,Match Report,
2021-01-30,18:00,Serie A,Matchweek 20,Sat,Away,W,2,0,Sampdoria,1.5,0.5,61,,Giorgio Chiellini,4-4-2,4-1-3-2,Michael Fabbri,Match Report,
2021-02-02,20:45,Coppa Italia,Semi-finals,Tue,Away,W,2,1,Inter,,,52,,Gianluigi Buffon,4-4-2,3-5-2,Giampaolo Calvarese,Match Report,Leg 1 of 2
2021-02-06,18:00,Serie A,Matchweek 21,Sat,Home,W,2,0,Roma,0.2,1.0,48,,Giorgio Chiellini,4-4-2,3-4-3,Daniele Orsato,Match Report,
2021-02-09,20:45,Coppa Italia,Semi-finals,Tue,Home,D,0,0,Inter,,,49,,Gianluigi Buffon,4-4-2,3-5-2,Maurizio Mariani,Match Report,Leg 2 of 2; Juventus won
2021-02-13,18:00,Serie A,Matchweek 22,Sat,Away,L,0,1,Napoli,2.2,1.1,62,,Giorgio Chiellini,4-4-2,4-2-3-1,Daniele Doveri,Match Report,
2021-02-17,20:00,Champions Lg,Round of 16,Wed,Away,L,1,2,pt Porto,0.9,1.3,65,,Giorgio Chiellini,4-4-2,4-4-2,Carlos del Cerro,Match Report,Leg 1 of 2
2021-02-22,20:45,Serie A,Matchweek 23,Mon,Home,W,3,0,Crotone,3.4,0.8,60,,Gianluigi Buffon,4-4-2,4-4-2,Valerio Marini,Match Report,
2021-02-27,20:45,Serie A,Matchweek 24,Sat,Away,D,1,1,Hellas Verona,1.0,0.8,55,,Alex Sandro,3-5-2,3-4-3,Fabio Maresca,Match Report,
2021-03-02,20:45,Serie A,Matchweek 25,Tue,Home,W,3,0,Spezia,2.4,1.4,47,,Alex Sandro,4-4-2,4-3-3,Juan Sacchi,Match Report,
2021-03-06,20:45,Serie A,Matchweek 26,Sat,Home,W,3,1,Lazio,1.5,1.0,52,,Alex Sandro,4-2-3-1,3-5-2,Davide Massa,Match Report,
2021-03-09,21:00,Champions Lg,Round of 16,Tue,Home,W,3,2,pt Porto,3.0,2.2,68,,Leonardo Bonucci,4-4-2,4-4-2,Björn Kuipers,Match Report,Leg 2 of 2; Porto won; Required Extra Time
2021-03-14,18:00,Serie A,Matchweek 27,Sun,Away,W,3,1,Cagliari,2.0,0.9,49,,Giorgio Chiellini,4-4-2,3-5-2,Giampaolo Calvarese,Match Report,
2021-03-21,15:00,Serie A,Matchweek 28,Sun,Home,L,0,1,Benevento,2.1,0.4,73,,Leonardo Bonucci,4-4-2,3-5-2,Rosario Abisso,Match Report,
2021-04-03,18:00,Serie A,Matchweek 29,Sat,Away,D,2,2,Torino,3.2,1.4,70,,Giorgio Chiellini,4-4-2,3-5-2,Michael Fabbri,Match Report,
2021-04-07,18:45,Serie A,Matchweek 3,Wed,Home,W,2,1,Napoli,1.5,1.7,47,,Giorgio Chiellini,4-4-2,4-2-3-1,Maurizio Mariani,Match Report,
2021-04-11,15:00,Serie A,Matchweek 30,Sun,Home,W,3,1,Genoa,2.7,0.9,57,,Giorgio Chiellini,4-4-2,3-5-2,Marco Di Bello,Match Report,
2021-04-18,15:00,Serie A,Matchweek 31,Sun,Away,L,0,1,Atalanta,0.8,0.9,55,,Giorgio Chiellini,4-4-2,3-4-1-2,Daniele Orsato,Match Report,
