Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-19,Serie A,Home,Torino,1,0,W
2020-09-26,Serie A,Away,Inter,3,4,L
2020-10-02,Serie A,Home,Sampdoria,1,2,L
2020-10-18,Serie A,Away,Spezia,2,2,D
2020-10-25,Serie A,Home,Udinese,3,2,W
2020-11-01,Serie A,Away,Roma,0,2,L
2020-11-07,Serie A,Away,Parma,0,0,D
2020-11-22,Serie A,Home,Benevento,0,1,L
2020-11-29,Serie A,Away,Milan,0,2,L
2020-12-07,Serie A,Home,Genoa,1,1,D
2020-12-13,Serie A,Away,Atalanta,0,3,L
2020-12-16,Serie A,Home,Sassuolo,1,1,D
2020-12-19,Serie A,Home,Hellas Verona,1,1,D
2020-12-22,Serie A,Away,Juventus,3,0,W
2021-01-03,Serie A,Home,Bologna,0,0,D
2021-01-06,Serie A,Away,Lazio,1,2,L
2021-01-10,Serie A,Home,Cagliari,1,0,W
2021-01-17,Serie A,Away,Napoli,0,6,L
2021-01-23,Serie A,Home,Crotone,2,1,W
2021-01-29,Serie A,Away,Torino,1,1,D
2021-02-05,Serie A,Home,Inter,0,2,L
2021-02-14,Serie A,Away,Sampdoria,1,2,L
2021-02-19,Serie A,Home,Spezia,3,0,W
2021-02-28,Serie A,Away,Udinese,0,1,L
2021-03-03,Serie A,Home,Roma,1,2,L
2021-03-07,Serie A,Home,Parma,3,3,D
2021-03-13,Serie A,Away,Benevento,4,1,W
2021-03-21,Serie A,Home,Milan,2,3,L
2021-04-03,Serie A,Away,Genoa,1,1,D
2021-04-11,Serie A,Home,Atalanta,2,3,L
2021-04-17,Serie A,Away,Sassuolo,1,3,L
2021-04-20,Serie A,Away,Hellas Verona,2,1,W
2021-04-25,Serie A,Home,Juventus,1,1,D
2021-05-02,Serie A,Away,Bologna,3,3,D
2021-05-08,Serie A,Home,Lazio,2,0,W
2021-05-12,Serie A,Away,Cagliari,0,0,D
2021-05-16,Serie A,Home,Napoli,0,2,L
2021-05-22,Serie A,Away,Crotone,0,0,D
