Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-16,20:45,Coppa Italia,First round,Mon,Home,W,2,0,US Reggina,,,34,2476.0,Milan Đurić,3-5-2,4-4-2,Francesco Fourneau,Match Report,
2021-08-22,18:30,Serie A,Matchweek 1,Sun,Away,L,2,3,Bologna,1.5,1.6,29,8375.0,Milan Đurić,3-5-2,4-2-3-1,Antonio Rapuano,Match Report,
2021-08-29,20:45,Serie A,Matchweek 2,Sun,Home,L,0,4,Roma,0.3,2.1,21,12500.0,Francesco Di Tacchio,5-4-1,4-2-3-1,Rosario Abisso,Match Report,
2021-09-12,15:00,Serie A,Matchweek 3,Sun,Away,L,0,4,Torino,0.3,2.4,41,9082.0,Francesco Di Tacchio,3-5-2,3-4-3,Gianluca Aureliano,Match Report,
2021-09-18,20:45,Serie A,Matchweek 4,Sat,Home,L,0,1,Atalanta,0.7,1.6,42,11949.0,Milan Đurić,3-4-1-2,3-4-3,Paolo Valeri,Match Report,
2021-09-22,18:30,Serie A,Matchweek 5,Wed,Home,D,2,2,Hellas Verona,2.7,1.4,50,9561.0,Norbert Gyömbér,3-4-1-2,3-4-3,Massimiliano Irrati,Match Report,
2021-09-26,15:00,Serie A,Matchweek 6,Sun,Away,L,0,1,Sassuolo,1.1,1.4,43,5177.0,Francesco Di Tacchio,4-1-2-1-2◆,4-2-3-1,Antonio Giua,Match Report,
2021-10-02,15:00,Serie A,Matchweek 7,Sat,Home,W,1,0,Genoa,0.5,1.5,49,10077.0,Norbert Gyömbér,4-1-2-1-2◆,3-5-2,Maurizio Mariani,Match Report,
2021-10-16,15:00,Serie A,Matchweek 8,Sat,Away,L,1,2,Spezia,1.7,1.5,42,6023.0,Francesco Di Tacchio,4-3-1-2,4-2-3-1,Davide Massa,Match Report,
2021-10-23,15:00,Serie A,Matchweek 9,Sat,Home,L,2,4,Empoli,1.2,2.4,60,11142.0,Francesco Di Tacchio,3-4-1-2,4-3-1-2,Daniele Doveri,Match Report,
2021-10-26,18:30,Serie A,Matchweek 10,Tue,Away,W,2,1,Venezia,1.3,0.7,55,5103.0,Franck Ribéry,4-3-3,4-3-3,Marco Di Bello,Match Report,
2021-10-31,18:00,Serie A,Matchweek 11,Sun,Home,L,0,1,Napoli,0.5,1.8,37,17043.0,Franck Ribéry,4-3-1-2,4-2-3-1,Michael Fabbri,Match Report,
2021-11-07,18:00,Serie A,Matchweek 12,Sun,Away,L,0,3,Lazio,0.3,1.6,40,25000.0,Franck Ribéry,4-3-1-2,4-3-3,Antonio Rapuano,Match Report,
2021-11-21,15:00,Serie A,Matchweek 13,Sun,Home,L,0,2,Sampdoria,0.9,0.9,55,11849.0,Franck Ribéry,4-1-2-1-2◆,4-4-2,Piero Giacomelli,Match Report,
2021-11-26,20:45,Serie A,Matchweek 14,Fri,Away,D,1,1,Cagliari,0.3,1.8,43,9700.0,Francesco Di Tacchio,4-3-1-2,3-5-2,Daniele Doveri,Match Report,
2021-11-30,20:45,Serie A,Matchweek 15,Tue,Home,L,0,2,Juventus,0.3,2.1,27,19500.0,Leonardo Capezzi,5-3-2,4-2-3-1,Francesco Fourneau,Match Report,
2021-12-04,15:00,Serie A,Matchweek 16,Sat,Away,L,0,2,Milan,0.2,2.1,30,43609.0,Franck Ribéry,4-4-1-1,4-2-3-1,Antonio Giua,Match Report,
2021-12-11,15:00,Serie A,Matchweek 17,Sat,Away,L,0,4,Fiorentina,0.8,2.2,31,18579.0,Franck Ribéry,4-4-1-1,4-3-3,Davide Ghersini,Match Report,
2021-12-14,21:00,Coppa Italia,Second round,Tue,Away,L,0,1,Genoa,,,44,,Francesco Di Tacchio,5-3-2,3-5-2,Marco Serra,Match Report,
2021-12-17,20:45,Serie A,Matchweek 18,Fri,Home,L,0,5,Inter,0.7,3.0,35,18000.0,Franck Ribéry,5-3-2,3-5-2,Maurizio Mariani,Match Report,
2022-01-09,20:45,Serie A,Matchweek 21,Sun,Away,W,2,1,Hellas Verona,1.1,1.2,30,3106.0,Francesco Di Tacchio,5-3-2,3-4-3,Federico Dionisi,Match Report,
2022-01-15,18:00,Serie A,Matchweek 22,Sat,Home,L,0,3,Lazio,0.3,1.9,27,2559.0,Francesco Di Tacchio,3-5-2,4-3-3,Rosario Abisso,Match Report,
2022-01-23,15:00,Serie A,Matchweek 23,Sun,Away,L,1,4,Napoli,0.2,4.3,18,3000.0,Francesco Di Tacchio,4-5-1,4-2-3-1,Luca Pairetto,Match Report,
2022-02-07,20:45,Serie A,Matchweek 24,Mon,Home,D,2,2,Spezia,0.4,1.9,57,10668.0,Franck Ribéry,4-3-2-1,4-2-3-1,Paolo Valeri,Match Report,
2022-02-13,15:00,Serie A,Matchweek 25,Sun,Away,D,1,1,Genoa,0.8,1.9,49,13742.0,Milan Đurić,4-3-2-1,4-2-3-1,Marco Di Bello,Match Report,
2022-02-19,20:45,Serie A,Matchweek 26,Sat,Home,D,2,2,Milan,1.0,1.3,40,18449.0,Franck Ribéry,4-2-3-1,4-2-3-1,Michael Fabbri,Match Report,
2022-02-26,15:00,Serie A,Matchweek 27,Sat,Home,D,1,1,Bologna,1.1,0.5,56,13289.0,Franck Ribéry,4-2-3-1,3-4-3,Giovanni Ayroldi,Match Report,
2022-03-04,20:45,Serie A,Matchweek 28,Fri,Away,L,0,5,Inter,0.7,3.9,40,46287.0,Milan Đurić,4-2-3-1,3-5-2,Livio Marinelli,Match Report,
2022-03-12,15:00,Serie A,Matchweek 29,Sat,Home,D,2,2,Sassuolo,1.3,1.5,47,10249.0,Milan Đurić,4-2-3-1,4-2-3-1,Luca Massimi,Match Report,
2022-03-20,15:00,Serie A,Matchweek 30,Sun,Away,L,0,2,Juventus,0.6,1.7,43,29186.0,Milan Đurić,4-2-3-1,4-4-2,Giovanni Ayroldi,Match Report,
2022-04-02,20:45,Serie A,Matchweek 31,Sat,Home,L,0,1,Torino,1.1,1.6,54,8650.0,Milan Đurić,3-4-3,3-4-3,Marco Piccinini,Match Report,
2022-04-10,18:00,Serie A,Matchweek 32,Sun,Away,L,1,2,Roma,0.4,2.0,33,64266.0,Franck Ribéry,3-5-2,3-4-3,Manuel Volpi,Match Report,
2022-04-16,14:30,Serie A,Matchweek 33,Sat,Away,W,2,1,Sampdoria,0.4,0.6,33,14908.0,Milan Đurić,3-5-2,4-3-1-2,Paolo Valeri,Match Report,
2022-04-20,18:45,Serie A,Matchweek 19,Wed,Away,W,1,0,Udinese,1.2,0.4,46,12362.0,Franck Ribéry,3-5-2,3-5-2,Simone Sozza,Match Report,
2022-04-24,12:30,Serie A,Matchweek 34,Sun,Home,W,2,1,Fiorentina,0.7,1.0,28,20920.0,Milan Đurić,3-5-2,4-3-3,Davide Massa,Match Report,
2022-05-02,20:45,Serie A,Matchweek 35,Mon,Away,D,1,1,Atalanta,1.2,1.9,38,17011.0,Milan Đurić,3-5-2,3-4-3,Marco Guida,Match Report,
2022-05-05,18:00,Serie A,Matchweek 20,Thu,Home,W,2,1,Venezia,2.1,1.1,42,22200.0,Milan Đurić,3-5-2,3-4-3,Maurizio Mariani,Match Report,
2022-05-08,18:00,Serie A,Matchweek 36,Sun,Home,D,1,1,Cagliari,1.3,0.5,48,28048.0,Milan Đurić,3-5-1-1,3-5-2,Marco Di Bello,Match Report,
2022-05-14,15:00,Serie A,Matchweek 37,Sat,Away,D,1,1,Empoli,3.4,1.5,54,7000.0,Milan Đurić,3-5-1-1,4-3-1-2,Davide Massa,Match Report,
