Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Serie A,Away,Empoli,0,0,D
2024-08-24,Serie A,Home,Genoa,0,1,L
2024-09-01,Serie A,Away,Fiorentina,2,2,D
2024-09-15,Serie A,Home,Inter,1,1,D
2024-09-22,Serie A,Home,Bologna,1,2,L
2024-09-29,Serie A,Away,Napoli,0,2,L
2024-10-06,Serie A,Home,Roma,1,1,D
2024-10-21,Serie A,Away,Hellas Verona,3,0,W
2024-10-27,Serie A,Home,Venezia,2,2,D
2024-10-30,Serie A,Away,Atalanta,0,2,L
2024-11-02,Serie A,Home,Milan,0,1,L
2024-11-10,Serie A,Home,Lazio,0,1,L
2024-11-24,Serie A,Away,Torino,1,1,D
2024-11-30,Serie A,Away,Como,1,1,D
2024-12-09,Serie A,Home,Udinese,1,2,L
2024-12-15,Serie A,Away,Lecce,1,2,L
2024-12-22,Serie A,Home,Juventus,1,2,L
2024-12-28,Serie A,Away,Parma,1,2,L
2025-01-05,Serie A,Home,Cagliari,1,2,L
2025-01-13,Serie A,Home,Fiorentina,2,1,W
2025-01-18,Serie A,Away,Bologna,1,3,L
2025-01-27,Serie A,Away,Genoa,0,2,L
2025-02-01,Serie A,Home,Hellas Verona,0,1,L
2025-02-09,Serie A,Away,Lazio,1,5,L
2025-02-16,Serie A,Home,Lecce,0,0,D
2025-02-24,Serie A,Away,Roma,0,4,L
2025-03-02,Serie A,Home,Torino,0,2,L
2025-03-08,Serie A,Away,Inter,2,3,L
2025-03-15,Serie A,Home,Parma,1,1,D
2025-03-30,Serie A,Away,Cagliari,0,3,L
2025-04-05,Serie A,Home,Como,1,3,L
2025-04-12,Serie A,Away,Venezia,0,1,L
2025-04-19,Serie A,Home,Napoli,0,1,L
2025-04-27,Serie A,Away,Juventus,0,2,L
2025-05-04,Serie A,Home,Atalanta,0,4,L
2025-05-11,Serie A,Away,Udinese,2,1,W
2025-05-18,Serie A,Home,Empoli,1,3,L
2025-05-24,Serie A,Away,Milan,0,2,L
