Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-20,Serie A,Away,Udinese,3,0,W
2023-08-27,Serie A,Home,Bologna,1,1,D
2023-09-03,Serie A,Away,Empoli,2,0,W
2023-09-16,Serie A,Home,Lazio,3,1,W
2023-09-23,Serie A,Away,Sassuolo,2,4,L
2023-09-26,Serie A,Home,Lecce,1,0,W
2023-10-01,Serie A,Away,Atalanta,0,0,D
2023-10-07,Serie A,Home,Torino,2,0,W
2023-10-22,Serie A,Away,Milan,1,0,W
2023-10-28,Serie A,Home,Hellas Verona,1,0,W
2023-11-05,Serie A,Away,Fiorentina,1,0,W
2023-11-11,Serie A,Home,Cagliari,2,1,W
2023-11-26,Serie A,Home,Inter,1,1,D
2023-12-01,Serie A,Away,Monza,2,1,W
2023-12-08,Serie A,Home,Napoli,1,0,W
2023-12-15,Serie A,Away,Genoa,1,1,D
2023-12-23,Serie A,Away,Frosinone,2,1,W
2023-12-30,Serie A,Home,Roma,1,0,W
2024-01-07,Serie A,Away,Salernitana,2,1,W
2024-01-16,Serie A,Home,Sassuolo,3,0,W
2024-01-21,Serie A,Away,Lecce,3,0,W
2024-01-27,Serie A,Home,Empoli,1,1,D
2024-02-04,Serie A,Away,Inter,0,1,L
2024-02-12,Serie A,Home,Udinese,0,1,L
2024-02-17,Serie A,Away,Hellas Verona,2,2,D
2024-02-25,Serie A,Home,Frosinone,3,2,W
2024-03-03,Serie A,Away,Napoli,1,2,L
2024-03-10,Serie A,Home,Atalanta,2,2,D
2024-03-17,Serie A,Home,Genoa,0,0,D
2024-03-30,Serie A,Away,Lazio,0,1,L
2024-04-07,Serie A,Home,Fiorentina,1,0,W
2024-04-13,Serie A,Away,Torino,0,0,D
2024-04-19,Serie A,Away,Cagliari,2,2,D
2024-04-27,Serie A,Home,Milan,0,0,D
2024-05-05,Serie A,Away,Roma,1,1,D
2024-05-12,Serie A,Home,Salernitana,1,1,D
2024-05-20,Serie A,Away,Bologna,3,3,D
2024-05-25,Serie A,Home,Monza,2,0,W
