Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-08,18:00,Coppa Italia,First round,Mon,Away,L,2,3,Modena,,,65,7274,Gian Marco Ferrari,4-3-3,4-3-1-2,Gianluca Aureliano,Match Report,
2022-08-15,20:45,Serie A,Matchweek 1,Mon,Away,L,0,3,Juventus,0.9,2.0,58,38725,Gian Marco Ferrari,4-3-3,4-4-2,Antonio Rapuano,Match Report,
2022-08-20,20:45,Serie A,Matchweek 2,Sat,Home,W,1,0,Lecce,0.6,0.5,59,9219,Gian Marco Ferrari,4-3-3,4-3-3,Andrea Colombo,Match Report,
2022-08-27,20:45,Serie A,Matchweek 3,Sat,Away,D,2,2,Spezia,2.8,1.2,57,6500,Gian Marco Ferrari,4-3-3,3-5-2,Francesco Cosso,Match Report,
2022-08-30,18:30,Serie A,Matchweek 4,Tue,Home,D,0,0,Milan,1.1,0.7,38,18053,Gian Marco Ferrari,4-3-3,4-2-3-1,Giovanni Ayroldi,Match Report,
2022-09-04,12:30,Serie A,Matchweek 5,Sun,Away,D,0,0,Cremonese,1.5,0.4,54,9105,Gian Marco Ferrari,4-3-3,3-4-1-2,Luca Pairetto,Match Report,
2022-09-11,15:00,Serie A,Matchweek 6,Sun,Home,L,1,3,Udinese,0.5,2.1,33,8694,Gian Marco Ferrari,4-3-3,3-5-2,Giacomo Camplone,Match Report,
2022-09-17,20:45,Serie A,Matchweek 7,Sat,Away,W,1,0,Torino,0.4,0.7,43,14822,Gian Marco Ferrari,4-3-3,3-4-1-2,Niccolò Baroni,Match Report,
2022-10-02,15:00,Serie A,Matchweek 8,Sun,Home,W,5,0,Salernitana,3.2,0.5,44,15786,Gian Marco Ferrari,4-3-3,3-5-2,Maria Sole Ferrieri Caputi,Match Report,
2022-10-08,15:00,Serie A,Matchweek 9,Sat,Home,L,1,2,Inter,1.2,2.3,52,17574,Gian Marco Ferrari,4-3-3,3-5-2,Simone Sozza,Match Report,
2022-10-15,20:45,Serie A,Matchweek 10,Sat,Away,L,1,2,Atalanta,0.8,2.5,52,17772,Gian Marco Ferrari,4-3-3,3-4-1-2,Matteo Marcenaro,Match Report,
2022-10-24,20:45,Serie A,Matchweek 11,Mon,Home,W,2,1,Hellas Verona,1.5,1.4,51,11368,Andrea Consigli,4-3-3,3-4-1-2,Alberto Santoro,Match Report,
2022-10-29,15:00,Serie A,Matchweek 12,Sat,Away,L,0,4,Napoli,1.0,2.1,33,45000,Gian Marco Ferrari,4-3-3,4-3-3,Antonio Rapuano,Match Report,
2022-11-05,15:00,Serie A,Matchweek 13,Sat,Away,L,0,1,Empoli,0.6,1.2,53,7834,Gian Marco Ferrari,4-3-3,4-3-1-2,Ermanno Feliciani,Match Report,
2022-11-09,18:30,Serie A,Matchweek 14,Wed,Home,D,1,1,Roma,1.2,0.7,46,16665,Gian Marco Ferrari,4-3-3,3-4-3,Giovanni Ayroldi,Match Report,
2022-11-12,20:45,Serie A,Matchweek 15,Sat,Away,L,0,3,Bologna,0.8,0.8,49,20811,Gian Marco Ferrari,4-3-3,4-2-3-1,Ivan Pezzuto,Match Report,
2023-01-04,12:30,Serie A,Matchweek 16,Wed,Home,L,1,2,Sampdoria,1.8,1.3,67,8000,Gian Marco Ferrari,4-3-3,3-4-1-2,Fabio Maresca,Match Report,
2023-01-07,15:00,Serie A,Matchweek 17,Sat,Away,L,1,2,Fiorentina,1.6,2.2,47,29695,Gian Marco Ferrari,4-3-3,4-2-3-1,Gianluca Manganiello,Match Report,
2023-01-15,12:30,Serie A,Matchweek 18,Sun,Home,L,0,2,Lazio,0.7,2.7,50,10000,Domenico Berardi,4-2-3-1,4-1-4-1,Luca Pairetto,Match Report,
