Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Serie A,Away,Parma,1,1,D
2024-08-25,Serie A,Home,Venezia,0,0,D
2024-09-01,Serie A,Home,Monza,2,2,D
2024-09-15,Serie A,Away,Atalanta,2,3,L
2024-09-22,Serie A,Home,Lazio,2,1,W
2024-09-29,Serie A,Away,Empoli,0,0,D
2024-10-06,Serie A,Home,Milan,2,1,W
2024-10-20,Serie A,Away,Lecce,6,0,W
2024-10-27,Serie A,Home,Roma,5,1,W
2024-10-31,Serie A,Away,Genoa,1,0,W
2024-11-03,Serie A,Away,Torino,1,0,W
2024-11-10,Serie A,Home,Hellas Verona,3,1,W
2024-11-24,Serie A,Away,Como,2,0,W
2024-12-08,Serie A,Home,Cagliari,1,0,W
2024-12-15,Serie A,Away,Bologna,0,1,L
2024-12-23,Serie A,Home,Udinese,1,2,L
2024-12-29,Serie A,Away,Juventus,2,2,D
2025-01-04,Serie A,Home,Napoli,0,3,L
2025-01-13,Serie A,Away,Monza,1,2,L
2025-01-19,Serie A,Home,Torino,1,1,D
2025-01-26,Serie A,Away,Lazio,2,1,W
2025-02-02,Serie A,Home,Genoa,2,1,W
2025-02-06,Serie A,Home,Inter,3,0,W
2025-02-10,Serie A,Away,Inter,1,2,L
2025-02-16,Serie A,Home,Como,0,2,L
2025-02-23,Serie A,Away,Hellas Verona,0,1,L
2025-02-28,Serie A,Home,Lecce,1,0,W
2025-03-09,Serie A,Away,Napoli,1,2,L
2025-03-16,Serie A,Home,Juventus,3,0,W
2025-03-30,Serie A,Home,Atalanta,1,0,W
2025-04-05,Serie A,Away,Milan,2,2,D
2025-04-13,Serie A,Home,Parma,0,0,D
2025-04-23,Serie A,Away,Cagliari,2,1,W
2025-04-27,Serie A,Home,Empoli,2,1,W
2025-05-04,Serie A,Away,Roma,0,1,L
2025-05-12,Serie A,Away,Venezia,1,2,L
2025-05-18,Serie A,Home,Bologna,3,2,W
2025-05-25,Serie A,Away,Udinese,3,2,W
