Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-21,Serie A,Away,Bologna,2,0,W
2023-08-26,Serie A,Home,Torino,4,1,W
2023-09-01,Serie A,Away,Roma,2,1,W
2023-09-16,Serie A,Away,Inter,1,5,L
2023-09-23,Serie A,Home,Hellas Verona,1,0,W
2023-09-27,Serie A,Away,Cagliari,3,1,W
2023-09-30,Serie A,Home,Lazio,2,0,W
2023-10-07,Serie A,Away,Genoa,1,0,W
2023-10-22,Serie A,Home,Juventus,0,1,L
2023-10-29,Serie A,Away,Napoli,2,2,D
2023-11-04,Serie A,Home,Udinese,0,1,L
2023-11-11,Serie A,Away,Lecce,2,2,D
2023-11-25,Serie A,Home,Fiorentina,1,0,W
2023-12-02,Serie A,Home,Frosinone,3,1,W
2023-12-09,Serie A,Away,Atalanta,2,3,L
2023-12-17,Serie A,Home,Monza,3,0,W
2023-12-22,Serie A,Away,Salernitana,2,2,D
2023-12-30,Serie A,Home,Sassuolo,1,0,W
2024-01-07,Serie A,Away,Empoli,3,0,W
2024-01-14,Serie A,Home,Roma,3,1,W
2024-01-20,Serie A,Away,Udinese,3,2,W
2024-01-27,Serie A,Home,Bologna,2,2,D
2024-02-03,Serie A,Away,Frosinone,3,2,W
2024-02-11,Serie A,Home,Napoli,1,0,W
2024-02-18,Serie A,Away,Monza,2,4,L
2024-02-25,Serie A,Home,Atalanta,1,1,D
2024-03-01,Serie A,Away,Lazio,1,0,W
2024-03-10,Serie A,Home,Empoli,1,0,W
2024-03-17,Serie A,Away,Hellas Verona,3,1,W
2024-03-30,Serie A,Away,Fiorentina,2,1,W
2024-04-06,Serie A,Home,Lecce,3,0,W
2024-04-14,Serie A,Away,Sassuolo,3,3,D
2024-04-22,Serie A,Home,Inter,1,2,L
2024-04-27,Serie A,Away,Juventus,0,0,D
2024-05-05,Serie A,Home,Genoa,3,3,D
2024-05-11,Serie A,Home,Cagliari,5,1,W
2024-05-18,Serie A,Away,Torino,1,3,L
2024-05-25,Serie A,Home,Salernitana,3,3,D
