Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-27,Serie A,Away,Hellas Verona,0,1,L
2020-09-30,Serie A,Home,Spezia,0,2,L
2020-10-03,Serie A,Home,Roma,0,1,L
2020-10-18,Serie A,Home,Parma,3,2,W
2020-10-25,Serie A,Away,Fiorentina,2,3,L
2020-11-01,Serie A,Home,Milan,1,2,L
2020-11-06,Serie A,Away,Sassuolo,0,0,D
2020-11-22,Serie A,Home,Genoa,1,0,W
2020-11-29,Serie A,Away,Lazio,3,1,W
2020-12-12,Serie A,Away,Torino,3,2,W
2020-12-15,Serie A,Home,Crotone,0,0,D
2020-12-20,Serie A,Away,Cagliari,1,1,D
2020-12-23,Serie A,Home,Benevento,0,2,L
2021-01-03,Serie A,Away,Juventus,1,4,L
2021-01-06,Serie A,Away,Bologna,2,2,D
2021-01-10,Serie A,Home,Napoli,1,2,L
2021-01-16,Serie A,Away,Sampdoria,1,2,L
2021-01-20,Serie A,Home,Atalanta,1,1,D
2021-01-23,Serie A,Home,Inter,0,0,D
2021-01-31,Serie A,Away,Spezia,1,0,W
2021-02-07,Serie A,Home,Hellas Verona,2,0,W
2021-02-14,Serie A,Away,Roma,0,3,L
2021-02-21,Serie A,Away,Parma,2,2,D
2021-02-28,Serie A,Home,Fiorentina,1,0,W
2021-03-03,Serie A,Away,Milan,1,1,D
2021-03-06,Serie A,Home,Sassuolo,2,0,W
2021-03-13,Serie A,Away,Genoa,1,1,D
2021-03-21,Serie A,Home,Lazio,0,1,L
2021-04-03,Serie A,Away,Atalanta,2,3,L
2021-04-10,Serie A,Home,Torino,0,1,L
2021-04-17,Serie A,Away,Crotone,2,1,W
2021-04-21,Serie A,Home,Cagliari,0,1,L
2021-04-25,Serie A,Away,Benevento,4,2,W
2021-05-02,Serie A,Home,Juventus,1,2,L
2021-05-08,Serie A,Home,Bologna,1,1,D
2021-05-11,Serie A,Away,Napoli,1,5,L
2021-05-16,Serie A,Home,Sampdoria,0,1,L
2021-05-23,Serie A,Away,Inter,1,5,L
