Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-05,18:00,Coppa Italia,First round,Fri,Home,W,2,1,FeralpiSalò,,,62,4155,Roberto Pereyra,3-5-2,4-5-1,Cosso Cosso,Match Report,
2022-08-13,18:30,Serie A,Matchweek 1,Sat,Away,L,2,4,Milan,0.5,2.3,41,70197,Roberto Pereyra,3-5-2,4-2-3-1,Livio Marinelli,Match Report,
2022-08-20,18:30,Serie A,Matchweek 2,Sat,Home,D,0,0,Salernitana,1.1,1.5,48,17054,Roberto Pereyra,3-5-2,3-5-2,Gianluca Aureliano,Match Report,
2022-08-26,18:30,Serie A,Matchweek 3,Fri,Away,W,2,1,Monza,1.7,1.5,44,9955,Roberto Pereyra,3-5-2,3-5-2,Marco Di Bello,Match Report,
2022-08-31,18:30,Serie A,Matchweek 4,Wed,Home,W,1,0,Fiorentina,1.3,0.7,27,19684,Roberto Pereyra,3-5-2,4-3-3,Maurizio Mariani,Match Report,
2022-09-04,20:45,Serie A,Matchweek 5,Sun,Home,W,4,0,Roma,1.2,0.8,43,24108,Roberto Pereyra,3-5-2,3-4-3,Fabio Maresca,Match Report,
2022-09-11,15:00,Serie A,Matchweek 6,Sun,Away,W,3,1,Sassuolo,2.1,0.5,67,8694,Roberto Pereyra,3-5-2,4-3-3,Giacomo Camplone,Match Report,
2022-09-18,12:30,Serie A,Matchweek 7,Sun,Home,W,3,1,Inter,1.6,1.1,44,22475,Roberto Pereyra,3-5-2,3-5-2,Paolo Valeri,Match Report,
2022-10-03,20:45,Serie A,Matchweek 8,Mon,Away,W,2,1,Hellas Verona,1.8,0.3,68,15352,Roberto Pereyra,3-5-2,3-4-1-2,Daniele Minelli,Match Report,
2022-10-09,15:00,Serie A,Matchweek 9,Sun,Home,D,2,2,Atalanta,1.0,2.1,59,24671,Roberto Pereyra,3-5-2,3-4-1-2,Daniele Doveri,Match Report,
2022-10-16,15:00,Serie A,Matchweek 10,Sun,Away,D,0,0,Lazio,0.9,0.8,46,45000,Roberto Pereyra,3-5-2,4-3-3,Andrea Colombo,Match Report,
2022-10-19,21:00,Coppa Italia,Second round,Wed,Home,L,2,3,Monza,,,51,5034,Bram Nuytinck,3-5-2,3-4-1-2,Federico Dionisi,Match Report,
2022-10-23,12:30,Serie A,Matchweek 11,Sun,Home,L,1,2,Torino,2.0,1.5,56,20711,Roberto Pereyra,3-5-2,3-4-3,Matteo Marchetti,Match Report,
2022-10-30,15:00,Serie A,Matchweek 12,Sun,Away,D,0,0,Cremonese,1.0,0.7,58,12810,Roberto Pereyra,3-5-2,3-4-1-2,Massimiliano Irrati,Match Report,
2022-11-04,20:45,Serie A,Matchweek 13,Fri,Home,D,1,1,Lecce,1.7,0.7,57,21834,Roberto Pereyra,3-5-2,4-3-3,Francesco Fourneau,Match Report,
2022-11-08,18:30,Serie A,Matchweek 14,Tue,Away,D,1,1,Spezia,0.6,2.0,51,6900,Roberto Pereyra,3-5-2,3-5-2,Marco Piccinini,Match Report,
2022-11-12,15:00,Serie A,Matchweek 15,Sat,Away,L,2,3,Napoli,0.7,1.5,37,51000,Roberto Pereyra,3-5-2,4-3-3,Giovanni Ayroldi,Match Report,
2023-01-04,20:45,Serie A,Matchweek 16,Wed,Home,D,1,1,Empoli,1.9,0.4,60,19237,Roberto Pereyra,3-5-2,4-3-1-2,Marco Serra,Match Report,
2023-01-07,18:00,Serie A,Matchweek 17,Sat,Away,L,0,1,Juventus,0.5,2.4,49,39536,Roberto Pereyra,3-5-2,3-5-1-1,Matteo Marchetti,Match Report,
2023-01-15,15:00,Serie A,Matchweek 18,Sun,Home,L,1,2,Bologna,1.9,2.0,51,20486,Roberto Pereyra,3-5-2,4-3-3,Manuel Volpi,Match Report,
2023-01-22,12:30,Serie A,Matchweek 19,Sun,Away,W,1,0,Sampdoria,1.3,1.3,46,18642,Rodrigo Becão,3-5-2,3-4-1-2,Maurizio Mariani,Match Report,
2023-01-30,20:45,Serie A,Matchweek 20,Mon,Home,D,1,1,Hellas Verona,1.8,0.8,55,17276,Rodrigo Becão,3-5-2,3-4-3,Luca Pairetto,Match Report,
2023-02-05,15:00,Serie A,Matchweek 21,Sun,Away,L,0,1,Torino,0.5,1.7,44,16820,Rodrigo Becão,3-5-2,3-4-3,Alessandro Prontera,Match Report,
2023-02-12,12:30,Serie A,Matchweek 22,Sun,Home,D,2,2,Sassuolo,1.6,0.7,47,20912,Rodrigo Becão,3-5-1-1,4-3-3,Ivan Pezzuto,Match Report,
2023-02-18,20:45,Serie A,Matchweek 23,Sat,Away,L,1,3,Inter,0.8,2.7,41,71248,Roberto Pereyra,3-5-2,3-5-2,Federico Dionisi,Match Report,
