Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-20,15:00,Serie A,Matchweek 1,Sun,Away,L,1,4,Genoa,1.6,2.3,51.0,,Alex Cordaz,3-4-1-2,3-5-2,Giovanni Ayroldi,Match Report,
2020-09-27,18:00,Serie A,Matchweek 2,Sun,Home,L,0,2,Milan,0.2,2.4,48.0,,Alex Cordaz,3-5-2,4-2-3-1,Luca Pairetto,Match Report,
2020-10-03,15:00,Serie A,Matchweek 3,Sat,Away,L,1,4,Sassuolo,1.9,1.8,46.0,1000.0,Alex Cordaz,5-3-2,4-2-3-1,Ivan Pezzuto,Match Report,
2020-10-17,20:45,Serie A,Matchweek 4,Sat,Home,D,1,1,Juventus,1.2,1.8,47.0,1000.0,Alex Cordaz,5-3-2,3-4-3,Francesco Fourneau,Match Report,
2020-10-25,12:30,Serie A,Matchweek 5,Sun,Away,L,2,4,Cagliari,1.6,2.2,57.0,1000.0,Alex Cordaz,3-5-2,4-4-1-1,Antonio Di Martino,Match Report,
2020-10-28,17:00,Coppa Italia,Third round,Wed,Home,D,1 (3),1 (4),SPAL,,,,,,,,Matteo Marchetti,Match Report,Crotone won on penalty kicks following extra time
2020-10-31,15:00,Serie A,Matchweek 6,Sat,Home,L,1,2,Atalanta,0.6,2.8,42.0,,Alex Cordaz,3-5-2,3-5-1-1,Federico Dionisi,Match Report,
2020-11-08,15:00,Serie A,Matchweek 7,Sun,Away,D,0,0,Torino,0.3,0.2,51.0,,Alex Cordaz,3-5-2,4-3-1-2,Francesco Fourneau,Match Report,
2020-11-21,15:00,Serie A,Matchweek 8,Sat,Home,L,0,2,Lazio,1.0,1.7,52.0,,Alex Cordaz,3-5-2,3-5-2,Juan Sacchi,Match Report,
2020-11-29,15:00,Serie A,Matchweek 9,Sun,Away,L,0,1,Bologna,0.4,1.8,49.0,,Alex Cordaz,3-5-2,4-2-3-1,Marco Serra,Match Report,
2020-12-06,18:00,Serie A,Matchweek 10,Sun,Home,L,0,4,Napoli,0.3,1.7,40.0,,Alex Cordaz,3-5-2,4-2-3-1,Livio Marinelli,Match Report,
2020-12-12,15:00,Serie A,Matchweek 11,Sat,Home,W,4,1,Spezia,1.3,1.0,41.0,,Alex Cordaz,3-5-2,4-3-3,Antonio Giua,Match Report,
2020-12-15,18:30,Serie A,Matchweek 12,Tue,Away,D,0,0,Udinese,0.2,1.3,46.0,,Alex Cordaz,3-5-2,3-5-2,Antonio Di Martino,Match Report,
2020-12-19,18:00,Serie A,Matchweek 13,Sat,Away,L,1,3,Sampdoria,1.0,2.3,58.0,,Alex Cordaz,3-5-2,4-4-1-1,Gianluca Manganiello,Match Report,
