Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Serie A,Home,Venezia,3,1,W
2024-08-24,Serie A,Away,Udinese,1,2,L
2024-08-31,Serie A,Home,Milan,2,2,D
2024-09-16,Serie A,Home,Hellas Verona,2,1,W
2024-09-22,Serie A,Away,Fiorentina,1,2,L
2024-09-29,Serie A,Away,Torino,3,2,W
2024-10-06,Serie A,Home,Empoli,2,1,W
2024-10-19,Serie A,Away,Juventus,0,1,L
2024-10-27,Serie A,Home,Genoa,3,0,W
2024-10-31,Serie A,Away,Como,5,1,W
2024-11-04,Serie A,Home,Cagliari,2,1,W
2024-11-10,Serie A,Away,Monza,1,0,W
2024-11-24,Serie A,Home,Bologna,3,0,W
2024-12-01,Serie A,Away,Parma,1,3,L
2024-12-08,Serie A,Away,Napoli,1,0,W
2024-12-16,Serie A,Home,Inter,0,6,L
2024-12-21,Serie A,Away,Lecce,2,1,W
2024-12-28,Serie A,Home,Atalanta,1,1,D
2025-01-05,Serie A,Away,Roma,0,2,L
2025-01-10,Serie A,Home,Como,1,1,D
2025-01-19,Serie A,Away,Hellas Verona,3,0,W
2025-01-26,Serie A,Home,Fiorentina,1,2,L
2025-02-03,Serie A,Away,Cagliari,2,1,W
2025-02-09,Serie A,Home,Monza,5,1,W
2025-02-15,Serie A,Home,Napoli,2,2,D
2025-02-22,Serie A,Away,Venezia,0,0,D
2025-03-02,Serie A,Away,Milan,2,1,W
2025-03-10,Serie A,Home,Udinese,1,1,D
2025-03-16,Serie A,Away,Bologna,0,5,L
2025-03-31,Serie A,Home,Torino,1,1,D
2025-04-06,Serie A,Away,Atalanta,1,0,W
2025-04-13,Serie A,Home,Roma,1,1,D
2025-04-23,Serie A,Away,Genoa,2,0,W
2025-04-28,Serie A,Home,Parma,2,2,D
2025-05-04,Serie A,Away,Empoli,1,0,W
2025-05-10,Serie A,Home,Juventus,1,1,D
2025-05-18,Serie A,Away,Inter,2,2,D
2025-05-25,Serie A,Home,Lecce,0,1,L
