Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-19,Serie A,Away,Fiorentina,0,1,L
2020-09-26,Serie A,Home,Atalanta,2,4,L
2020-10-18,Serie A,Home,Cagliari,2,3,L
2020-10-23,Serie A,Away,Sassuolo,3,3,D
2020-11-01,Serie A,Home,Lazio,3,4,L
2020-11-04,Serie A,Away,Genoa,2,1,W
2020-11-08,Serie A,Home,Crotone,0,0,D
2020-11-22,Serie A,Away,Inter,2,4,L
2020-11-30,Serie A,Home,Sampdoria,2,2,D
2020-12-05,Serie A,Away,Juventus,1,2,L
2020-12-12,Serie A,Home,Udinese,2,3,L
2020-12-17,Serie A,Away,Roma,1,3,L
2020-12-20,Serie A,Home,Bologna,1,1,D
2020-12-23,Serie A,Away,Napoli,1,1,D
2021-01-03,Serie A,Away,Parma,3,0,W
2021-01-06,Serie A,Home,Hellas Verona,1,1,D
2021-01-09,Serie A,Away,Milan,0,2,L
2021-01-16,Serie A,Home,Spezia,0,0,D
2021-01-22,Serie A,Away,Benevento,2,2,D
2021-01-29,Serie A,Home,Fiorentina,1,1,D
2021-02-06,Serie A,Away,Atalanta,3,3,D
2021-02-13,Serie A,Home,Genoa,0,0,D
2021-02-19,Serie A,Away,Cagliari,1,0,W
2021-03-07,Serie A,Away,Crotone,2,4,L
2021-03-14,Serie A,Home,Inter,1,2,L
2021-03-17,Serie A,Home,Sassuolo,3,2,W
2021-03-21,Serie A,Away,Sampdoria,0,1,L
2021-04-03,Serie A,Home,Juventus,2,2,D
2021-04-10,Serie A,Away,Udinese,1,0,W
2021-04-18,Serie A,Home,Roma,3,1,W
2021-04-21,Serie A,Away,Bologna,1,1,D
2021-04-26,Serie A,Home,Napoli,0,2,L
2021-05-03,Serie A,Home,Parma,1,0,W
2021-05-09,Serie A,Away,Hellas Verona,1,1,D
2021-05-12,Serie A,Home,Milan,0,7,L
2021-05-15,Serie A,Away,Spezia,1,4,L
2021-05-18,Serie A,Away,Lazio,0,0,D
2021-05-23,Serie A,Home,Benevento,1,1,D
