Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-14,20:45,Serie A,Matchweek 1,Sun,Away,W,1,0,Salernitana,2.4,0.6,49,26006.0,Lorenzo Pellegrini,3-4-3,3-5-2,Simone Sozza,Match Report,
2022-08-22,18:30,Serie A,Matchweek 2,Mon,Home,W,1,0,Cremonese,2.7,0.7,49,60859.0,Lorenzo Pellegrini,3-4-3,3-4-1-2,Luca Massimi,Match Report,
2022-08-27,18:30,Serie A,Matchweek 3,Sat,Away,D,1,1,Juventus,1.3,0.6,43,41003.0,Lorenzo Pellegrini,3-4-3,4-2-3-1,Massimiliano Irrati,Match Report,
2022-08-30,20:45,Serie A,Matchweek 4,Tue,Home,W,3,0,Monza,1.8,0.9,40,60669.0,Lorenzo Pellegrini,3-4-3,3-5-2,Marco Piccinini,Match Report,
2022-09-04,20:45,Serie A,Matchweek 5,Sun,Away,L,0,4,Udinese,0.8,1.2,57,24108.0,Lorenzo Pellegrini,3-4-3,3-5-2,Fabio Maresca,Match Report,
2022-09-08,19:45,Europa Lg,Group stage,Thu,Away,L,1,2,bg Ludogorets,1.3,1.0,56,10011.0,Lorenzo Pellegrini,3-5-2,4-2-3-1,Craig Pawson,Match Report,
2022-09-12,20:45,Serie A,Matchweek 6,Mon,Away,W,2,1,Empoli,3.0,1.1,48,4560.0,Lorenzo Pellegrini,3-4-3,4-3-1-2,Livio Marinelli,Match Report,
2022-09-15,21:00,Europa Lg,Group stage,Thu,Home,W,3,0,fi HJK,2.8,0.4,68,60193.0,Lorenzo Pellegrini,3-4-3,5-4-1,Radu Petrescu,Match Report,
2022-09-18,18:00,Serie A,Matchweek 7,Sun,Home,L,0,1,Atalanta,2.4,0.2,56,61335.0,Lorenzo Pellegrini,3-4-3,3-4-3,Daniele Chiffi,Match Report,
2022-10-01,18:00,Serie A,Matchweek 8,Sat,Away,W,2,1,Inter,1.0,1.0,42,75389.0,Lorenzo Pellegrini,3-4-3,3-5-2,Davide Massa,Match Report,
2022-10-06,21:00,Europa Lg,Group stage,Thu,Home,L,1,2,es Betis,1.8,0.6,40,62294.0,Gianluca Mancini,3-4-3,4-2-3-1,Matej Jug,Match Report,
2022-10-09,20:45,Serie A,Matchweek 9,Sun,Home,W,2,1,Lecce,3.2,0.3,66,64018.0,Lorenzo Pellegrini,3-4-3,4-3-3,Alessandro Prontera,Match Report,
2022-10-13,18:45,Europa Lg,Group stage,Thu,Away,D,1,1,es Betis,1.1,0.4,52,52472.0,Lorenzo Pellegrini,5-3-2,4-2-3-1,Anastasios Sidiropoulos,Match Report,
2022-10-17,18:30,Serie A,Matchweek 10,Mon,Away,W,1,0,Sampdoria,1.8,0.2,41,20803.0,Lorenzo Pellegrini,3-4-1-2,4-4-2,Marco Di Bello,Match Report,
2022-10-23,20:45,Serie A,Matchweek 11,Sun,Home,L,0,1,Napoli,0.3,0.9,40,61633.0,Lorenzo Pellegrini,3-5-2,4-3-3,Massimiliano Irrati,Match Report,
2022-10-27,22:00,Europa Lg,Group stage,Thu,Away,W,2,1,fi HJK,1.8,0.5,48,9751.0,Lorenzo Pellegrini,3-4-3,3-4-3,Tiago Martins,Match Report,
2022-10-31,18:30,Serie A,Matchweek 12,Mon,Away,W,3,1,Hellas Verona,3.1,0.3,67,24000.0,Lorenzo Pellegrini,3-5-2,3-4-3,Juan Sacchi,Match Report,
2022-11-03,21:00,Europa Lg,Group stage,Thu,Home,W,3,1,bg Ludogorets,3.2,0.5,52,60807.0,Lorenzo Pellegrini,3-5-2,4-2-3-1,Nikola Dabanović,Match Report,
