Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-26,Serie A,Away,Torino,4,2,W
2020-09-30,Serie A,Away,Lazio,4,1,W
2020-10-04,Serie A,Home,Cagliari,5,2,W
2020-10-17,Serie A,Away,Napoli,1,4,L
2020-10-24,Serie A,Home,Sampdoria,1,3,L
2020-10-31,Serie A,Away,Crotone,2,1,W
2020-11-08,Serie A,Home,Inter,1,1,D
2020-11-21,Serie A,Away,Spezia,0,0,D
2020-11-28,Serie A,Home,Hellas Verona,0,2,L
2020-12-13,Serie A,Home,Fiorentina,3,0,W
2020-12-16,Serie A,Away,Juventus,1,1,D
2020-12-20,Serie A,Home,Roma,4,1,W
2020-12-23,Serie A,Away,Bologna,2,2,D
2021-01-03,Serie A,Home,Sassuolo,5,1,W
2021-01-06,Serie A,Home,Parma,3,0,W
2021-01-09,Serie A,Away,Benevento,4,1,W
2021-01-17,Serie A,Home,Genoa,0,0,D
2021-01-20,Serie A,Away,Udinese,1,1,D
2021-01-23,Serie A,Away,Milan,3,0,W
2021-01-31,Serie A,Home,Lazio,1,3,L
2021-02-06,Serie A,Home,Torino,3,3,D
2021-02-14,Serie A,Away,Cagliari,1,0,W
2021-02-21,Serie A,Home,Napoli,4,2,W
2021-02-28,Serie A,Away,Sampdoria,2,0,W
2021-03-03,Serie A,Home,Crotone,5,1,W
2021-03-08,Serie A,Away,Inter,0,1,L
2021-03-12,Serie A,Home,Spezia,3,1,W
2021-03-21,Serie A,Away,Hellas Verona,2,0,W
2021-04-03,Serie A,Home,Udinese,3,2,W
2021-04-11,Serie A,Away,Fiorentina,3,2,W
2021-04-18,Serie A,Home,Juventus,1,0,W
2021-04-22,Serie A,Away,Roma,1,1,D
2021-04-25,Serie A,Home,Bologna,5,0,W
2021-05-02,Serie A,Away,Sassuolo,1,1,D
2021-05-09,Serie A,Away,Parma,5,2,W
2021-05-12,Serie A,Home,Benevento,2,0,W
2021-05-15,Serie A,Away,Genoa,4,3,W
2021-05-23,Serie A,Home,Milan,0,2,L
