Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-20,Serie A,Away,Roma,2,2,D
2023-08-28,Serie A,Home,Udinese,1,1,D
2023-09-03,Serie A,Away,Lecce,0,2,L
2023-09-18,Serie A,Home,Torino,0,3,L
2023-09-22,Serie A,Home,Frosinone,1,1,D
2023-09-27,Serie A,Away,Empoli,0,1,L
2023-09-30,Serie A,Home,Inter,0,4,L
2023-10-08,Serie A,Away,Monza,0,3,L
2023-10-22,Serie A,Home,Cagliari,2,2,D
2023-10-27,Serie A,Away,Genoa,0,1,L
2023-11-04,Serie A,Home,Napoli,0,2,L
2023-11-10,Serie A,Away,Sassuolo,2,2,D
2023-11-25,Serie A,Home,Lazio,2,1,W
2023-12-03,Serie A,Away,Fiorentina,0,3,L
2023-12-10,Serie A,Home,Bologna,1,2,L
2023-12-18,Serie A,Away,Atalanta,1,4,L
2023-12-22,Serie A,Home,Milan,2,2,D
2023-12-30,Serie A,Away,Hellas Verona,1,0,W
2024-01-07,Serie A,Home,Juventus,1,2,L
2024-01-13,Serie A,Away,Napoli,1,2,L
2024-01-21,Serie A,Home,Genoa,1,2,L
2024-01-29,Serie A,Home,Roma,1,2,L
2024-02-04,Serie A,Away,Torino,0,0,D
2024-02-09,Serie A,Home,Empoli,1,3,L
2024-02-16,Serie A,Away,Inter,0,4,L
2024-02-24,Serie A,Home,Monza,0,2,L
2024-03-02,Serie A,Away,Udinese,1,1,D
2024-03-09,Serie A,Away,Cagliari,2,4,L
2024-03-16,Serie A,Home,Lecce,0,1,L
2024-04-01,Serie A,Away,Bologna,0,3,L
2024-04-05,Serie A,Home,Sassuolo,2,2,D
2024-04-12,Serie A,Away,Lazio,1,4,L
2024-04-21,Serie A,Home,Fiorentina,0,2,L
2024-04-26,Serie A,Away,Frosinone,0,3,L
2024-05-06,Serie A,Home,Atalanta,1,2,L
2024-05-12,Serie A,Away,Juventus,1,1,D
2024-05-20,Serie A,Home,Hellas Verona,1,2,L
2024-05-25,Serie A,Away,Milan,3,3,D
