Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-13,Serie A,Away,Monza,2,1,W
2022-08-20,Serie A,Home,Lazio,0,0,D
2022-08-27,Serie A,Away,Cremonese,2,1,W
2022-09-01,Serie A,Away,Atalanta,1,3,L
2022-09-05,Serie A,Home,Lecce,1,0,W
2022-09-10,Serie A,Away,Inter,0,1,L
2022-09-17,Serie A,Home,Sassuolo,0,1,L
2022-10-01,Serie A,Away,Napoli,1,3,L
2022-10-09,Serie A,Home,Empoli,1,1,D
2022-10-15,Serie A,Home,Juventus,0,1,L
2022-10-23,Serie A,Away,Udinese,2,1,W
2022-10-30,Serie A,Home,Milan,2,1,W
2022-11-06,Serie A,Away,Bologna,1,2,L
2022-11-09,Serie A,Home,Sampdoria,2,0,W
2022-11-13,Serie A,Away,Roma,1,1,D
2023-01-04,Serie A,Home,Hellas Verona,1,1,D
2023-01-08,Serie A,Away,Salernitana,1,1,D
2023-01-15,Serie A,Home,Spezia,0,1,L
2023-01-21,Serie A,Away,Fiorentina,1,0,W
2023-01-28,Serie A,Away,Empoli,2,2,D
2023-02-05,Serie A,Home,Udinese,1,0,W
2023-02-10,Serie A,Away,Milan,0,1,L
2023-02-20,Serie A,Home,Cremonese,2,2,D
2023-02-28,Serie A,Away,Juventus,2,4,L
2023-03-06,Serie A,Home,Bologna,1,0,W
2023-03-12,Serie A,Away,Lecce,2,0,W
2023-03-19,Serie A,Home,Napoli,0,4,L
2023-04-03,Serie A,Away,Sassuolo,1,1,D
2023-04-08,Serie A,Home,Roma,0,1,L
2023-04-16,Serie A,Home,Salernitana,1,1,D
2023-04-22,Serie A,Away,Lazio,1,0,W
2023-04-29,Serie A,Home,Atalanta,1,2,L
2023-05-03,Serie A,Away,Sampdoria,2,0,W
2023-05-07,Serie A,Home,Monza,1,1,D
2023-05-14,Serie A,Away,Hellas Verona,1,0,W
2023-05-21,Serie A,Home,Fiorentina,1,1,D
2023-05-27,Serie A,Away,Spezia,4,0,W
2023-06-03,Serie A,Home,Inter,0,1,L
