Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-26,15:00,Serie A,Matchweek 2,Sat,Away,W,4,2,Torino,2.1,0.6,55,1000.0,Papu Gómez,3-4-1-2,4-3-1-2,Massimiliano Irrati,Match Report,
2020-09-30,20:45,Serie A,Matchweek 1,Wed,Away,W,4,1,Lazio,1.8,2.3,39,1000.0,Papu Gómez,3-4-3,3-5-2,Fabio Maresca,Match Report,
2020-10-04,12:30,Serie A,Matchweek 3,Sun,Home,W,5,2,Cagliari,3.4,0.8,59,1000.0,Papu Gómez,3-4-1-2,4-4-2,Fabrizio Pasqua,Match Report,
2020-10-17,15:00,Serie A,Matchweek 4,Sat,Away,L,1,4,Napoli,0.7,1.6,50,1000.0,Papu Gómez,3-4-3,4-2-3-1,Marco Di Bello,Match Report,
2020-10-21,21:00,Champions Lg,Group stage,Wed,Away,W,4,0,dk Midtjylland,2.5,0.8,52,132.0,Papu Gómez,3-4-1-2,4-2-3-1,Artur Soares Dias,Match Report,
2020-10-24,15:00,Serie A,Matchweek 5,Sat,Home,L,1,3,Sampdoria,2.1,2.1,65,1000.0,Papu Gómez,3-4-1-2,4-4-2,Giampaolo Calvarese,Match Report,
2020-10-27,21:00,Champions Lg,Group stage,Tue,Home,D,2,2,nl Ajax,1.7,1.4,46,,Papu Gómez,3-4-3,4-3-3,Damir Skomina,Match Report,
2020-10-31,15:00,Serie A,Matchweek 6,Sat,Away,W,2,1,Crotone,2.8,0.6,58,,Papu Gómez,3-5-1-1,3-5-2,Federico Dionisi,Match Report,
2020-11-03,21:00,Champions Lg,Group stage,Tue,Home,L,0,5,eng Liverpool,1.2,2.5,44,,Papu Gómez,3-4-1-2,4-3-3,Ovidiu Hațegan,Match Report,
2020-11-08,15:00,Serie A,Matchweek 7,Sun,Home,D,1,1,Inter,1.0,0.9,52,,Papu Gómez,3-4-3,3-5-2,Daniele Doveri,Match Report,
2020-11-21,18:00,Serie A,Matchweek 8,Sat,Away,D,0,0,Spezia,2.1,0.4,45,,Papu Gómez,3-4-3,4-3-3,Antonio Rapuano,Match Report,
2020-11-25,20:00,Champions Lg,Group stage,Wed,Away,W,2,0,eng Liverpool,1.2,0.2,46,,Papu Gómez,3-4-1-2,4-3-3,Carlos del Cerro,Match Report,
2020-11-28,20:45,Serie A,Matchweek 9,Sat,Home,L,0,2,Hellas Verona,1.4,1.9,58,,Papu Gómez,3-4-3,3-4-3,Davide Massa,Match Report,
2020-12-01,21:00,Champions Lg,Group stage,Tue,Home,D,1,1,dk Midtjylland,2.4,0.7,68,,Papu Gómez,3-4-1-2,5-4-1,Anastasios Sidiropoulos,Match Report,
2020-12-09,18:55,Champions Lg,Group stage,Wed,Away,W,1,0,nl Ajax,1.2,0.7,37,,Papu Gómez,3-4-1-2,4-2-3-1,Carlos del Cerro,Match Report,
2020-12-13,15:00,Serie A,Matchweek 11,Sun,Home,W,3,0,Fiorentina,2.7,0.3,53,,Rafael Tolói,3-4-3,4-2-3-1,Maurizio Mariani,Match Report,
2020-12-16,18:30,Serie A,Matchweek 12,Wed,Away,D,1,1,Juventus,0.9,2.6,46,,Remo Freuler,3-4-1-2,4-4-2,Daniele Doveri,Match Report,
2020-12-20,18:00,Serie A,Matchweek 13,Sun,Home,W,4,1,Roma,1.9,0.7,55,,Rafael Tolói,3-4-3,3-4-3,Marco Di Bello,Match Report,
2020-12-23,20:45,Serie A,Matchweek 14,Wed,Away,D,2,2,Bologna,1.4,1.0,53,,Rafael Tolói,3-4-1-2,4-2-3-1,Daniele Chiffi,Match Report,
2021-01-03,15:00,Serie A,Matchweek 15,Sun,Home,W,5,1,Sassuolo,2.7,0.6,46,,Remo Freuler,3-4-1-2,4-2-3-1,Fabio Maresca,Match Report,
2021-01-06,15:00,Serie A,Matchweek 16,Wed,Home,W,3,0,Parma,1.8,0.1,52,,Rafael Tolói,3-4-1-2,4-1-4-1,Juan Sacchi,Match Report,
2021-01-09,15:00,Serie A,Matchweek 17,Sat,Away,W,4,1,Benevento,3.8,0.9,59,,Rafael Tolói,3-4-1-2,4-5-1,Gianluca Manganiello,Match Report,
2021-01-14,21:15,Coppa Italia,Round of 16,Thu,Home,W,3,1,Cagliari,,,58,,,,,Federico Dionisi,Match Report,
2021-01-17,18:00,Serie A,Matchweek 18,Sun,Home,D,0,0,Genoa,1.6,0.8,64,,Rafael Tolói,3-4-3,3-5-2,Livio Marinelli,Match Report,
2021-01-20,15:00,Serie A,Matchweek 10,Wed,Away,D,1,1,Udinese,1.5,0.4,66,,Rafael Tolói,3-4-3,3-5-1-1,Giampaolo Calvarese,Match Report,
2021-01-23,18:00,Serie A,Matchweek 19,Sat,Away,W,3,0,Milan,2.0,1.8,49,,Rafael Tolói,3-4-1-2,4-2-3-1,Maurizio Mariani,Match Report,
2021-01-27,17:45,Coppa Italia,Quarter-finals,Wed,Home,W,3,2,Lazio,,,34,,Remo Freuler,3-4-3,3-5-2,Luca Pairetto,Match Report,
2021-01-31,15:00,Serie A,Matchweek 20,Sun,Home,L,1,3,Lazio,1.2,1.9,57,,Rafael Tolói,3-4-3,3-5-2,Daniele Chiffi,Match Report,
2021-02-03,20:45,Coppa Italia,Semi-finals,Wed,Away,D,0,0,Napoli,,,50,,Rafael Tolói,3-4-1-2,3-4-3,Michael Fabbri,Match Report,Leg 1 of 2
