Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Serie A,Away,Frosinone,3,1,W
2023-08-27,Serie A,Home,Sassuolo,2,0,W
2023-09-02,Serie A,Home,Lazio,1,2,L
2023-09-16,Serie A,Away,Genoa,2,2,D
2023-09-24,Serie A,Away,Bologna,0,0,D
2023-09-27,Serie A,Home,Udinese,4,1,W
2023-09-30,Serie A,Away,Lecce,4,0,W
2023-10-08,Serie A,Home,Fiorentina,1,3,L
2023-10-21,Serie A,Away,Hellas Verona,3,1,W
2023-10-29,Serie A,Home,Milan,2,2,D
2023-11-04,Serie A,Away,Salernitana,2,0,W
2023-11-12,Serie A,Home,Empoli,0,1,L
2023-11-25,Serie A,Away,Atalanta,2,1,W
2023-12-03,Serie A,Home,Inter,0,3,L
2023-12-08,Serie A,Away,Juventus,0,1,L
2023-12-16,Serie A,Home,Cagliari,2,1,W
2023-12-23,Serie A,Away,Roma,0,2,L
2023-12-29,Serie A,Home,Monza,0,0,D
2024-01-07,Serie A,Away,Torino,0,3,L
2024-01-13,Serie A,Home,Salernitana,2,1,W
2024-01-28,Serie A,Away,Lazio,0,0,D
2024-02-04,Serie A,Home,Hellas Verona,2,1,W
2024-02-11,Serie A,Away,Milan,0,1,L
2024-02-17,Serie A,Home,Genoa,1,1,D
2024-02-25,Serie A,Away,Cagliari,1,1,D
2024-02-28,Serie A,Away,Sassuolo,6,1,W
2024-03-03,Serie A,Home,Juventus,2,1,W
2024-03-08,Serie A,Home,Torino,1,1,D
2024-03-17,Serie A,Away,Inter,1,1,D
2024-03-30,Serie A,Home,Atalanta,0,3,L
2024-04-07,Serie A,Away,Monza,4,2,W
2024-04-14,Serie A,Home,Frosinone,2,2,D
2024-04-20,Serie A,Away,Empoli,0,1,L
2024-04-28,Serie A,Home,Roma,2,2,D
2024-05-06,Serie A,Away,Udinese,1,1,D
2024-05-11,Serie A,Home,Bologna,0,2,L
2024-05-17,Serie A,Away,Fiorentina,2,2,D
2024-05-26,Serie A,Home,Lecce,0,0,D
