Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-26,Serie A,Home,Fiorentina,4,3,W
2020-09-30,Serie A,Away,Benevento,5,2,W
2020-10-04,Serie A,Away,Lazio,1,1,D
2020-10-17,Serie A,Home,Milan,1,2,L
2020-10-24,Serie A,Away,Genoa,2,0,W
2020-10-31,Serie A,Home,Parma,2,2,D
2020-11-08,Serie A,Away,Atalanta,1,1,D
2020-11-22,Serie A,Home,Torino,4,2,W
2020-11-28,Serie A,Away,Sassuolo,3,0,W
2020-12-05,Serie A,Home,Bologna,3,1,W
2020-12-13,Serie A,Away,Cagliari,3,1,W
2020-12-16,Serie A,Home,Napoli,1,0,W
2020-12-20,Serie A,Home,Spezia,2,1,W
2020-12-23,Serie A,Away,Hellas Verona,2,1,W
2021-01-03,Serie A,Home,Crotone,6,2,W
2021-01-06,Serie A,Away,Sampdoria,1,2,L
2021-01-10,Serie A,Away,Roma,2,2,D
2021-01-17,Serie A,Home,Juventus,2,0,W
2021-01-23,Serie A,Away,Udinese,0,0,D
2021-01-30,Serie A,Home,Benevento,4,0,W
2021-02-05,Serie A,Away,Fiorentina,2,0,W
2021-02-14,Serie A,Home,Lazio,3,1,W
2021-02-21,Serie A,Away,Milan,3,0,W
2021-02-28,Serie A,Home,Genoa,3,0,W
2021-03-04,Serie A,Away,Parma,2,1,W
2021-03-08,Serie A,Home,Atalanta,1,0,W
2021-03-14,Serie A,Away,Torino,2,1,W
2021-04-03,Serie A,Away,Bologna,1,0,W
2021-04-07,Serie A,Home,Sassuolo,2,1,W
2021-04-11,Serie A,Home,Cagliari,1,0,W
2021-04-18,Serie A,Away,Napoli,1,1,D
2021-04-21,Serie A,Away,Spezia,1,1,D
2021-04-25,Serie A,Home,Hellas Verona,1,0,W
2021-05-01,Serie A,Away,Crotone,2,0,W
2021-05-08,Serie A,Home,Sampdoria,5,1,W
2021-05-12,Serie A,Home,Roma,3,1,W
2021-05-15,Serie A,Away,Juventus,2,3,L
2021-05-23,Serie A,Home,Udinese,5,1,W
