Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Serie A,Away,Empoli,1,0,W
2023-08-26,Serie A,Home,Roma,2,1,W
2023-09-01,Serie A,Away,Sassuolo,1,3,L
2023-09-18,Serie A,Home,Bologna,0,0,D
2023-09-23,Serie A,Away,Milan,0,1,L
2023-09-27,Serie A,Home,Atalanta,0,1,L
2023-10-02,Serie A,Away,Torino,0,0,D
2023-10-08,Serie A,Away,Frosinone,1,2,L
2023-10-21,Serie A,Home,Napoli,1,3,L
2023-10-28,Serie A,Away,Juventus,0,1,L
2023-11-05,Serie A,Home,Monza,1,3,L
2023-11-10,Serie A,Away,Genoa,0,1,L
2023-11-27,Serie A,Home,Lecce,2,2,D
2023-12-03,Serie A,Away,Udinese,3,3,D
2023-12-09,Serie A,Home,Lazio,1,1,D
2023-12-17,Serie A,Away,Fiorentina,0,1,L
2023-12-23,Serie A,Home,Cagliari,2,0,W
2023-12-30,Serie A,Home,Salernitana,0,1,L
2024-01-06,Serie A,Away,Inter,1,2,L
2024-01-13,Serie A,Home,Empoli,2,1,W
2024-01-20,Serie A,Away,Roma,1,2,L
2024-01-28,Serie A,Home,Frosinone,1,1,D
2024-02-04,Serie A,Away,Napoli,1,2,L
2024-02-11,Serie A,Away,Monza,0,0,D
2024-02-17,Serie A,Home,Juventus,2,2,D
2024-02-23,Serie A,Away,Bologna,0,2,L
2024-03-03,Serie A,Home,Sassuolo,1,0,W
2024-03-10,Serie A,Away,Lecce,1,0,W
2024-03-17,Serie A,Home,Milan,1,3,L
2024-04-01,Serie A,Away,Cagliari,1,1,D
2024-04-07,Serie A,Home,Genoa,1,2,L
2024-04-15,Serie A,Away,Atalanta,2,2,D
2024-04-20,Serie A,Home,Udinese,1,0,W
2024-04-27,Serie A,Away,Lazio,0,1,L
2024-05-05,Serie A,Home,Fiorentina,2,1,W
2024-05-12,Serie A,Home,Torino,1,2,L
2024-05-20,Serie A,Away,Salernitana,2,1,W
2024-05-26,Serie A,Home,Inter,2,2,D
