Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-21,Serie A,Away,Torino,0,0,D
2023-08-28,Serie A,Home,Inter,0,2,L
2023-09-02,Serie A,Away,Bologna,1,2,L
2023-09-17,Serie A,Home,Udinese,0,0,D
2023-09-24,Serie A,Away,Atalanta,0,2,L
2023-09-27,Serie A,Home,Milan,1,3,L
2023-10-02,Serie A,Away,Fiorentina,0,3,L
2023-10-08,Serie A,Home,Roma,1,4,L
2023-10-22,Serie A,Away,Salernitana,2,2,D
2023-10-29,Serie A,Home,Frosinone,4,3,W
2023-11-05,Serie A,Home,Genoa,2,1,W
2023-11-11,Serie A,Away,Juventus,1,2,L
2023-11-26,Serie A,Home,Monza,1,1,D
2023-12-02,Serie A,Away,Lazio,0,1,L
2023-12-11,Serie A,Home,Sassuolo,2,1,W
2023-12-16,Serie A,Away,Napoli,1,2,L
2023-12-23,Serie A,Away,Hellas Verona,0,2,L
2023-12-30,Serie A,Home,Empoli,0,0,D
2024-01-06,Serie A,Away,Lecce,1,1,D
2024-01-14,Serie A,Home,Bologna,2,1,W
2024-01-21,Serie A,Away,Frosinone,1,3,L
2024-01-26,Serie A,Home,Torino,1,2,L
2024-02-05,Serie A,Away,Roma,0,4,L
2024-02-10,Serie A,Home,Lazio,1,3,L
2024-02-18,Serie A,Away,Udinese,1,1,D
2024-02-25,Serie A,Home,Napoli,1,1,D
2024-03-03,Serie A,Away,Empoli,1,0,W
2024-03-09,Serie A,Home,Salernitana,4,2,W
2024-03-16,Serie A,Away,Monza,0,1,L
2024-04-01,Serie A,Home,Hellas Verona,1,1,D
2024-04-07,Serie A,Home,Atalanta,2,1,W
2024-04-14,Serie A,Away,Inter,2,2,D
2024-04-19,Serie A,Home,Juventus,2,2,D
2024-04-29,Serie A,Away,Genoa,0,3,L
2024-05-05,Serie A,Home,Lecce,1,1,D
2024-05-11,Serie A,Away,Milan,1,5,L
2024-05-19,Serie A,Away,Sassuolo,2,0,W
2024-05-23,Serie A,Home,Fiorentina,2,3,L
