Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-08,21:00,Coppa Italia,First round,Mon,Home,W,3,2,Ternana,,,50,541.0,Vlad Chiricheș,3-4-1-2,4-3-3,Antonio Giua,Match Report,
2022-08-14,18:30,Serie A,Matchweek 1,Sun,Away,L,2,3,Fiorentina,1.3,2.0,26,34461.0,Matteo Bianchetti,3-4-1-2,4-3-3,Juan Sacchi,Match Report,
2022-08-22,18:30,Serie A,Matchweek 2,Mon,Away,L,0,1,Roma,0.7,2.7,51,60859.0,Vlad Chiricheș,3-4-1-2,3-4-3,Luca Massimi,Match Report,
2022-08-27,18:30,Serie A,Matchweek 3,Sat,Home,L,1,2,Torino,0.8,1.7,53,11572.0,Matteo Bianchetti,3-4-1-2,3-4-3,Paolo Valeri,Match Report,
2022-08-30,20:45,Serie A,Matchweek 4,Tue,Away,L,1,3,Inter,1.2,2.2,47,70750.0,Matteo Bianchetti,3-4-1-2,3-5-2,Francesco Fourneau,Match Report,
2022-09-04,12:30,Serie A,Matchweek 5,Sun,Home,D,0,0,Sassuolo,0.4,1.5,46,9105.0,Vlad Chiricheș,3-4-1-2,4-3-3,Luca Pairetto,Match Report,
2022-09-11,12:30,Serie A,Matchweek 6,Sun,Away,D,1,1,Atalanta,0.6,0.7,42,18252.0,Vlad Chiricheș,3-4-3,3-4-3,Andrea Colombo,Match Report,
2022-09-18,15:00,Serie A,Matchweek 7,Sun,Home,L,0,4,Lazio,1.3,3.1,45,12991.0,Vlad Chiricheș,3-4-1-2,4-3-3,Daniele Orsato,Match Report,
2022-10-02,15:00,Serie A,Matchweek 8,Sun,Away,D,1,1,Lecce,1.6,1.0,46,23377.0,Daniel Ciofani,4-2-3-1,4-1-4-1,Livio Marinelli,Match Report,
2022-10-09,18:00,Serie A,Matchweek 9,Sun,Home,L,1,4,Napoli,0.8,4.1,31,14238.0,Matteo Bianchetti,4-2-3-1,4-3-3,Rosario Abisso,Match Report,
2022-10-16,15:00,Serie A,Matchweek 10,Sun,Away,D,2,2,Spezia,2.1,1.5,46,8400.0,Matteo Bianchetti,4-2-3-1,4-3-3,Gianluca Manganiello,Match Report,
2022-10-20,15:00,Coppa Italia,Second round,Thu,Home,W,4,2,Modena,,,63,2772.0,Cristian Buonaiuto,4-2-3-1,4-3-1-2,Daniele Paterna,Match Report,Required Extra Time
2022-10-24,18:30,Serie A,Matchweek 11,Mon,Home,L,0,1,Sampdoria,2.0,1.3,52,13021.0,Matteo Bianchetti,3-5-2,4-2-3-1,Fabio Maresca,Match Report,
2022-10-30,15:00,Serie A,Matchweek 12,Sun,Home,D,0,0,Udinese,0.7,1.0,42,12810.0,Matteo Bianchetti,3-4-1-2,3-5-2,Massimiliano Irrati,Match Report,
2022-11-05,15:00,Serie A,Matchweek 13,Sat,Away,D,2,2,Salernitana,1.7,1.3,49,16780.0,Cristian Buonaiuto,3-4-1-2,3-5-2,Matteo Marchetti,Match Report,
2022-11-08,20:45,Serie A,Matchweek 14,Tue,Home,D,0,0,Milan,0.3,1.0,29,14610.0,Daniel Ciofani,3-5-2,3-4-1-2,Antonio Rapuano,Match Report,
2022-11-11,20:45,Serie A,Matchweek 15,Fri,Away,L,0,2,Empoli,1.3,2.2,51,8077.0,Cristian Buonaiuto,3-5-2,4-1-2-1-2,Federico Dionisi,Match Report,
2023-01-04,18:30,Serie A,Matchweek 16,Wed,Home,L,0,1,Juventus,0.9,1.6,45,14896.0,Matteo Bianchetti,3-4-1-2,3-5-1-1,Giovanni Ayroldi,Match Report,
2023-01-09,18:30,Serie A,Matchweek 17,Mon,Away,L,0,2,Hellas Verona,0.8,1.5,53,3804.0,Matteo Bianchetti,4-2-3-1,3-4-3,Maurizio Mariani,Match Report,
2023-01-14,15:00,Serie A,Matchweek 18,Sat,Home,L,2,3,Monza,0.7,2.2,50,11519.0,Matteo Bianchetti,3-4-3,3-4-3,Davide Massa,Match Report,
2023-01-17,21:00,Coppa Italia,Round of 16,Tue,Away,D,2 (5),2 (4),Napoli,,,30,32000.0,Daniel Ciofani,3-5-2,4-2-3-1,Maria Sole Ferrieri Caputi,Match Report,Cremonese won on penalty kicks following extra time
2023-01-23,18:30,Serie A,Matchweek 19,Mon,Away,D,1,1,Bologna,1.7,1.1,32,15587.0,Daniel Ciofani,3-5-2,4-3-3,Matteo Marchetti,Match Report,
2023-01-28,18:00,Serie A,Matchweek 20,Sat,Home,L,1,2,Inter,1.0,2.3,35,14554.0,Daniel Ciofani,3-5-2,3-5-2,Maurizio Mariani,Match Report,
2023-02-01,21:00,Coppa Italia,Quarter-finals,Wed,Away,W,2,1,Roma,,,36,60657.0,Matteo Bianchetti,3-5-2,3-4-3,Michael Fabbri,Match Report,
2023-02-04,15:00,Serie A,Matchweek 21,Sat,Home,L,0,2,Lecce,0.6,1.5,58,11189.0,Daniel Ciofani,3-5-2,4-3-3,Daniele Orsato,Match Report,
2023-02-12,20:45,Serie A,Matchweek 22,Sun,Away,L,0,3,Napoli,0.2,1.8,35,50250.0,Vlad Chiricheș,3-5-2,4-3-3,Luca Massimi,Match Report,
2023-02-20,20:45,Serie A,Matchweek 23,Mon,Away,D,2,2,Torino,0.6,2.4,37,19095.0,Matteo Bianchetti,3-5-2,3-4-3,Giacomo Camplone,Match Report,
2023-02-28,18:30,Serie A,Matchweek 24,Tue,Home,W,2,1,Roma,1.0,1.2,34,11367.0,Matteo Bianchetti,3-4-3,3-4-3,Marco Piccinini,Match Report,
2023-03-06,18:30,Serie A,Matchweek 25,Mon,Away,L,2,3,Sassuolo,1.2,1.0,46,11587.0,Matteo Bianchetti,3-4-3,4-3-3,Francesco Fourneau,Match Report,
2023-03-12,15:00,Serie A,Matchweek 26,Sun,Home,L,0,2,Fiorentina,1.8,1.7,47,11506.0,Matteo Bianchetti,5-3-2,4-2-3-1,Matteo Marcenaro,Match Report,
2023-03-18,15:00,Serie A,Matchweek 27,Sat,Away,D,1,1,Monza,0.7,2.0,35,12797.0,Matteo Bianchetti,3-5-2,3-1-4-2,Antonio Giua,Match Report,
2023-04-01,15:00,Serie A,Matchweek 28,Sat,Home,L,1,3,Atalanta,1.5,2.9,42,11891.0,Daniel Ciofani,3-5-2,3-4-3,Livio Marinelli,Match Report,
2023-04-05,21:00,Coppa Italia,Semi-finals,Wed,Home,L,0,2,Fiorentina,,,39,,Daniel Ciofani,3-5-2,4-2-3-1,Maurizio Mariani,Match Report,Leg 1 of 2
2023-04-08,16:30,Serie A,Matchweek 29,Sat,Away,W,3,2,Sampdoria,1.3,2.1,51,20421.0,Matteo Bianchetti,3-4-1-2,4-2-3-1,Daniele Doveri,Match Report,
2023-04-14,18:30,Serie A,Matchweek 30,Fri,Home,W,1,0,Empoli,1.2,1.2,32,8966.0,Michele Castagnetti,4-3-1-2,4-3-1-2,Luca Zufferli,Match Report,
